seller_ID	num_faces	face_proximity
4Ogn3ngLRE	3	
4Ogn5bxjRE	0	
4Ogn74EqRE	1	0.02
4Ogn75kBRE	0	
4Ogn7K2WRE	1	0.02
4Ogn7LyWRE	0	
4Ogn7XqJRE	2	
4Ogn7p55RE	0	
4Ogn8l5LRE	1	0.17
4OgnA2KLRE	0	
4OgnAdeJRE	0	
4OgnB76LRE	1	0.02
4OgnD36bRE	0	
4OgnEA35RE	1	0.29
4OgnELVjRE	0	
4OgnEnYBRE	0	
4OgnKj1LRE	0	
4OgnMKlPRE	0	
4OgnP9lPRE	1	0.28
4OgnPX6LRE	0	
4OgnQK1YRE	0	
4OgnVBG9RE	1	0.15
4OgnX0nLRE	1	0.04
4OgnY3zqRE	0	
4OgnYkBLRE	1	0.35
4OgnZKLqRE	2	
4OgnZKpjRE	1	0.03
4OgnZq0bRE	1	0.29
4Ogna9KJRE	0	
4Ognamq5RE	0	
4OgnepNWRE	1	0.47
4OgnnJaLRE	0	
4OgnnLxWRE	1	0.15
4Ognp6qqRE	0	
4OgnqNejRE	3	
4OgnwgYJRE	0	
4Ogny20JRE	1	0.95
4Ogny67bRE	2	
4OgnylWJRE	0	
4Ognywn5RE	0	
4Ognz0QqRE	2	
5kOq17B3Oe	1	0.22
5kOq1N13Oe	0	
5kOq1pdpOe	1	0.23
5kOq26ekoe	0	
5kOq2BB4oe	0	
5kOq2JPEoe	1	0.18
5kOq2db3oe	2	
5kOq2j65oe	0	
5kOq306kre	0	
5kOq3ld1re	0	
5kOq4BEkRe	0	
5kOq5yY8Oe	0	
5kOqBD8Eoe	1	0.06
5kOqBYpEoe	0	
5kOqBkzkoe	1	0.45
5kOqDlW8Re	1	0.01
5kOqEQx5Oe	1	0.35
5kOqEeEkOe	0	
5kOqGvEgre	1	0.35
5kOqJNb1oe	0	
5kOqJd71oe	0	
5kOqK5Ezre	0	
5kOqK7d3re	0	
5kOqKk2kre	0	
5kOqKn38re	1	0.18
5kOqKyZ8re	1	0.31
5kOqLEYERe	0	
5kOqLQ3gRe	0	
5kOqLXb3Re	0	
5kOqMaZ8Oe	0	
5kOqQlv1Oe	1	0.01
5kOqVLbEoe	2	
5kOqVlazoe	0	
5kOqW7ppre	0	
5kOqW958re	0	
5kOqWDw5re	1	0.41
5kOqWz08re	0	
5kOqX3yzRe	1	0.18
5kOqXEjzRe	0	
5kOqXNa8Re	1	0.25
5kOqXb1gRe	0	
5kOqa61EOe	0	
5kOqb9xEoe	1	0.25
5kOqbAL5oe	1	0.23
5kOqbqA5oe	0	
5kOqdzL0Re	1	0.23
5kOqe6YkOe	1	0.19
5kOqeG1pOe	1	0.38
5kOqggkgre	1	0.03
5kOqmd3zOe	0	
5kOqnwNzoe	1	0.09
5kOqp9KzRe	0	
5kOqpyepRe	0	
5kOqv204oe	0	
5kOqvxL8oe	1	0.2
5kOqx85ReD	1	0.12
5kOqyp64Oe	1	0.3
5kOqyxJkOe	1	0.31
5kOqz724oe	1	0.1
5kOqz8g3oe	1	0.18
5kOqzVjpoe	0	
5ko30KqPrN	1	0.16
5ko30VwarN	0	
5ko30gYPrN	1	0.01
5ko32PkON6	2	
5ko33EYAoN	0	
5ko34d27rN	1	0.06
5ko34xKjrN	0	
5ko36M39ON	0	
5ko37L9oN6	0	
5ko38YG9rN	1	0.51
5ko38xwarN	0	
5ko3966kRN	0	
5ko39DQ4RN	0	
5ko39LZDRN	1	0.42
5ko39VBPRN	0	
5ko39Y51RN	1	0.03
5ko39YJ4RN	0	
5ko3BDgkON	1	0.23
5ko3Bp5PON	1	0.55
5ko3D7pArN	1	0.12
5ko3DXE1rN	0	
5ko3DnG1rN	0	
5ko3K3kAoN	1	0.12
5ko3Kp7koN	0	
5ko3KyXaoN	0	
5ko3L5zjrN	0	
5ko3MVVPRN	0	
5ko3NAYvON	1	0.28
5ko3W639oN	1	0.1
5ko3WBDaoN	1	0.16
5ko3X2nPrN	1	0.2
5ko3X5GvrN	0	
5ko3XDlvrN	1	0.04
5ko3ZdeAON	1	0.15
5ko3bpw9ON	1	0.28
5ko3dDVkrN	0	
5ko3dQ11rN	1	0.15
5ko3dqB1rN	0	
5ko3dz0PrN	1	0.01
5ko3e2G7RN	2	
5ko3eajRN6	0	
5ko3jPNDON	0	
5ko3kQL9oN	1	0.06
5ko3lE94rN	1	0.07
5ko3lqeArN	0	
5ko3meaPRN	2	
5ko3pDaArN	0	
5ko3pkZ7rN	0	
5ko3qNxjRN	0	
5ko3qkaaRN	0	
5ko3ydLaRN	0	
5ko3zAw9ON	1	0.06
5o0306bwOg	0	
5o030wKDOg	2	
5o031NZPOg	1	0.22
5o031k0QOg	0	
5o032BP7Og	1	0.03
5o032ZVQOg	0	
5o032bq7Og	0	
5o032ekJOg	1	0.15
5o032qZZOg	2	
5o034mp1Og	0	
5o0366nDOg	4	
5o036K77Og	0	
5o036M7NOg	0	
5o036VM7Og	1	0.1
5o037a4QOg	0	
5o037jqPOg	0	
5o03809QOg	0	
5o039gjwOg	1	0.37
5o03Ab57Og	0	
5o03AlXNOg	0	
5o03AwQwOg	0	
5o03B2pwOg	1	0.19
5o03BYBPOg	1	0.37
5o03DjENOg	0	
5o03DlZ7Og	1	0.15
5o03GV7wOg	0	
5o03GYmPOg	0	
5o03LBeQOg	1	0.15
5o03LWEZOg	0	
5o03M1ykOg	1	0.08
5o03MV7POg	1	0.46
5o03XknwOg	1	0.14
5o03Xx47Og	0	
5o03YElZOg	0	
5o03bZekOg	0	
5o03dqaNOg	1	0.09
5o03elp7Og	1	0.03
5o03g157Og	1	0.17
5o03gkbJOg	1	0.17
5o03j3B1Og	1	0.02
5o03nzXDOg	1	0.49
5o03pYgDOg	2	
5o03q53POg	1	0.5
5o03qkNkOg	0	
5o03qvMwOg	1	0.23
5o03wz6POg	1	0.27
5o03x1M7Og	0	
5o03x52ZOg	1	0.05
5o03xLKGOg	0	
5o03xZMwOg	1	0.14
5o03xxw1Og	2	
5o03yNGwOg	0	
5o03yVyDOg	1	0.45
5o03yeVGOg	0	
5o041d1Zog	0	
5o044Wg1og	0	
5o0458vDog	0	
5o045AeNog	0	
5o0470BJog	1	0.1
5o0494aZog	1	0.07
5o049ZWQog	1	0.07
5o04E207og	0	
5o04EVqDog	0	
5o04EmzPog	1	0.25
5o04Jv5kog	0	
5o04KnpJog	0	
5o04MzWNog	0	
5o04NZXDog	0	
5o04PbQJog	1	0.12
5o04PvwDog	5	
5o04X2Pkog	1	0.17
5o04XdnPog	1	0.16
5o04XjvDog	1	0.12
5o04XlWkog	0	
5o04eq6Gog	0	
5o04g4MQog	0	
5o04gDp7og	0	
5o04mZYwog	0	
5o04mb0Qog	0	
5o04pgmwog	0	
5o04qzXGog	0	
5o04x25Gog	0	
5o095Jywrg	1	0.23
5o09BBxNrg	0	
5o09D3nkrg	0	
5o09K0BZrg	0	
5o09KxpQrg	1	0.03
5o09Mw7Grg	2	
5o09NXzZrg	0	
5o09Nl11rg	1	0.26
5o09QVXNrg	2	
5o09QwLkrg	0	
5o09VPj1rg	1	0.38
5o09VldJrg	0	
5o09X64Qrg	1	0.24
5o09Xymkrg	0	
5o09Y4KNrg	0	
5o09Y811rg	0	
5o09Zg4Grg	0	
5o09d3NDrg	1	0.27
5o09d5kPrg	0	
5o09e3mPrg	0	
5o09gkp1rg	1	0.36
5o09jZl7rg	1	0.18
5o09lDp1rg	0	
5o09lPKNrg	2	
5o09lWZDrg	1	0.06
5o09mnwJrg	0	
5o09nBWkrg	1	0.01
5o09v3kDrg	1	0.18
5o09vL1Qrg	0	
5o09vbpQrg	0	
5o09w2lQrg	1	0.01
5o09wA4Nrg	0	
5o09yLw1rg	0	
5o09zl5Qrg	0	
5o09zpYDrg	0	
5o0Q45YGrg	0	
5o0Q61YJrg	2	
5o0Q6EZQrg	0	
5o0Q6kWQrg	1	0.15
5o0Q8XKwrg	1	0.01
5o0Q8bXNrg	1	0.01
5o0Q96k1rg	1	0.14
5o0Q9L37rg	0	
5o0Q9jZJrg	1	0.38
5o0QDLmDrg	1	0.41
5o0QEnV1rg	1	0.23
5o0QEqGwrg	1	0.15
5o0QG9EQrg	1	0.78
5o0QJvj1rg	2	
5o0QJvpQrg	0	
5o0QJzPJrg	0	
5o0QL10krg	1	0.22
5o0QLAKGrg	0	
5o0QLedQrg	0	
5o0QYWZQrg	0	
5o0QZ5LGrg	1	0.45
5o0QZ7dDrg	1	0.15
5o0QZB07rg	0	
5o0QZy6Jrg	0	
5o0QadYJrg	3	
5o0Qm2qwrg	0	
5o0Qm83wrg	1	0.13
5o0QmJp1rg	0	
5o0QmgZQrg	3	
5o0Qv21wrg	1	0.11
5o0Qx2gkrg	0	
5o0Qx7wDrg	1	0.17
5r4Q1qLxRK	1	0.08
5r4Q3EayRK	0	
5r4Q3lkARK	0	
5r4Q4eWaRK	0	
5r4Q50BQRK	2	
5r4Q7AnpRK	0	
5r4Q9xe7RK	0	
5r4QAJbzRK	1	0.23
5r4QDv77RK	1	0.04
5r4QG2ExRK	0	
5r4QG53ARK	0	
5r4QGNA7RK	0	
5r4QJp21RK	0	
5r4QKGgzRK	0	
5r4QLQX1RK	0	
5r4QM947RK	0	
5r4QML6QRK	0	
5r4QZl87RK	0	
5r4QZmm1RK	2	
5r4QabjaRK	1	0.02
5r4Qd8Y7RK	0	
5r4QeYpQRK	0	
5r4QljpQRK	0	
5r4Qqx9aRK	1	0.35
5r4QqxdzRK	1	0.35
5r4Qvk4gRK	3	
5r4Qw3dyRK	2	
5r4QxyvaRK	1	0.06
5r4V47aQOK	2	
5r4V4LppOK	0	
5r4V4mazOK	0	
5r4VAM1yOK	0	
5r4VANvQOK	1	0.15
5r4VAlWpOK	1	0.39
5r4VAnDAOK	1	0.34
5r4VB5QgOK	0	
5r4VEp5POK	1	0.02
5r4VExd1OK	0	
5r4VJKBzOK	0	
5r4VMgj1OK	0	
5r4VMq21OK	0	
5r4VP20pOK	2	
5r4VPL2xOK	1	0.12
5r4VQ8YzOK	0	
5r4VQ8nxOK	1	0.63
5r4VQBY1OK	1	0.39
5r4VQLlaOK	1	0.22
5r4VQXdaOK	1	0.08
5r4VVB7yOK	1	0.18
5r4VVGEQOK	0	
5r4VWaKzOK	1	0.01
5r4VZBzPOK	1	0.18
5r4VZqAaOK	0	
5r4VaEMpOK	1	0.35
5r4VaYNpOK	1	0.73
5r4Vkev7OK	0	
5r4VkgEaOK	0	
5r4VkkWpOK	0	
5r4VqyLpOK	1	0.17
5r4VwKzpOK	2	
5r4Vy23yOK	0	
5r4Vy2e7OK	0	
5r4Vy6W1OK	0	
5r4VyX6pOK	1	0.38
5r4Vyl57OK	0	
5r4W1lA1oK	1	0.02
5r4W35mgoK	0	
5r4W3Zg7oK	0	
5r4W3wZzoK	0	
5r4W6d8aoK	1	0.14
5r4W6mwxoK	1	0.35
5r4W8B9yoK	0	
5r4WA4zQoK	0	
5r4WEvvxoK	1	0.31
5r4WJbM7oK	1	0.12
5r4WKJXpoK	0	
5r4WLw2poK	0	
5r4WNQjPoK	1	0.04
5r4WPV3AoK	0	
5r4WQdJyoK	1	0.15
5r4WQnZ7oK	0	
5r4WXl7zoK	0	
5r4Wa05poK	1	0.07
5r4WakkzoK	0	
5r4WbbZgoK	0	
5r4WbkBgoK	1	0.18
5r4WeJJzoK	2	
5r4WgYPxoK	1	0.11
5r4WjNgyoK	1	0.02
5r4Wjz7yoK	1	0.17
5r4WmbayoK	1	0.35
5r4WnXx1oK	1	0.31
5r4WnYx7oK	1	0.35
5r4Wpy4PoK	1	0.11
5r4WqwGgoK	1	0.02
5r4WvJapoK	1	0.25
5r4WvK0QoK	0	
5r4Ww7DzoK	0	
5r4WwAWQoK	3	
5r4WwQdQoK	0	
5r4WxMb7oK	1	0.1
5r4Wy17poK	0	
5r4q2DnaRK	0	
5r4q3V1xRK	0	
5r4q87JzRK	2	
5r4q8AQQRK	0	
5r4q8bDpRK	0	
5r4q8bxgRK	0	
5r4qA9kyRK	0	
5r4qBndxRK	0	
5r4qLzN1RK	1	0.01
5r4qNgX1RK	0	
5r4qP7ZaRK	2	
5r4qPjjQRK	0	
5r4qQYJ1RK	0	
5r4qQlkyRK	1	0.35
5r4qWDVARK	1	0.51
5r4qWqJgRK	1	0.05
5r4qXljxRK	0	
5r4qZMd7RK	1	0.33
5r4qZN8yRK	1	0.39
5r4qdBVxRK	1	0.15
5r4qjYq1RK	0	
5r4ql6AaRK	2	
5r4qpdDQRK	1	0.32
5r4qq26xRK	1	0.01
5r4qqgdQRK	2	
5r4qv0qaRK	1	0.01
5r4qwWn1RK	1	0.04
5r4qzXxARK	1	0.31
5r4qzv4xRK	2	
5r4qzvJyRK	0	
7AR911J7Rm	1	0.22
7AR91NdqRm	1	0.12
7AR93VA9om	1	0.18
7AR93gqvom	1	0.32
7AR95JevRm	1	0.12
7AR960k3Om	0	
7AR98xLjrm	1	0.19
7AR9Bee9Om	1	0.27
7AR9DdN9rm	0	
7AR9E4w3Rm	1	0.25
7AR9E6dvRm	0	
7AR9GVM2om	0	
7AR9JLn2Om	2	
7AR9K6x3om	1	0.61
7AR9L1W7rm	1	0.52
7AR9LQ53rm	0	
7AR9MQNjRm	1	0.03
7AR9P333rm	1	0.07
7AR9PPyerm	1	0.25
7AR9PZy9rm	1	0.16
7AR9Qy9eRm	1	0.34
7AR9VXN3Om	1	0.11
7AR9Vj3MOm	0	
7AR9WY8Mom	0	
7AR9WlJeom	0	
7AR9Z5deOm	0	
7AR9ZKweOm	0	
7AR9Zl1qOm	1	0.24
7AR9ed57Rm	0	
7AR9kAjqom	1	0.29
7AR9kBj1om	0	
7AR9kMj2om	0	
7AR9kaGqom	1	0.51
7AR9llW9rm	1	0.45
7AR9lx6vrm	1	0.22
7AR9p33rmN	1	0.38
7AR9vbBjOm	3	
7AR9y7k7Rm	1	0.25
7AR9yW81Rm	1	0.35
7AR9yplvRm	2	
8OQ007xQRJ	1	0.05
8OQ00YwYRJ	0	
8OQ03VNBRJ	1	0.12
8OQ03vpNRJ	1	0.27
8OQ05EGQRJ	0	
8OQ05eeZRJ	0	
8OQ05qvNRJ	1	0.32
8OQ073PZRJ	1	0.07
8OQ07BMpRJ	3	
8OQ07EknRJ	2	
8OQ07PwNRJ	2	
8OQ07VJZRJ	2	
8OQ07dJNRJ	1	0.17
8OQ07lLeRJ	1	0.35
8OQ0JEqBRJ	0	
8OQ0JJVQRJ	1	0.22
8OQ0JyPYRJ	1	0.35
8OQ0KBLZRJ	0	
8OQ0VyQQRJ	0	
8OQ0eg1QRJ	1	0.24
8OQ0gdGpRJ	1	0.25
8OQ0gemJRJ	2	
8OQ0k9EZRJ	0	
8OQ0kMAZRJ	0	
8OQ0kN6pRJ	1	0.18
8OQ0kWKeRJ	0	
8OQ0kYWYRJ	0	
8OQ0klVJRJ	1	0.03
8OQ0kxgZRJ	2	
8OQ0lEvQRJ	2	
8OQ0mXANRJ	0	
8OQ0mpJZRJ	1	0.16
8OQ0mqwpRJ	0	
8OQ0pWlWRJ	1	0.12
8OQ0pm5nRJ	1	0.05
8OQ0pn4JRJ	1	0.01
8OQ0qXQnRJ	1	0.05
8OQ0qbvJRJ	0	
8OQ0qygnRJ	0	
8OQ0vKxnRJ	2	
8OQ0vv5JRJ	1	0.08
8OQ0y07YRJ	1	0.36
8OQ0y71WRJ	1	0.15
8OQ0yJ4YRJ	1	0.08
8OQ0z1J4RJ	1	0.17
8OQ0z9LQRJ	0	
8OQ0zvAeRJ	1	0.14
8OQJ7YPeoJ	0	
8OQJ9wk4oJ	1	0.18
8OQJB4DnoJ	1	0.15
8OQJD684oJ	1	0.16
8OQJEJNJoJ	1	0.31
8OQJEp7NoJ	1	0.25
8OQJEqzBoJ	1	0.31
8OQJG0jnoJ	0	
8OQJL49ZoJ	0	
8OQJL5jNoJ	0	
8OQJNN5eoJ	2	
8OQJP2KeoJ	2	
8OQJQYjYoJ	0	
8OQJVAmnoJ	0	
8OQJZ2jJoJ	1	0.22
8OQJZD5QoJ	2	
8OQJZpMeoJ	0	
8OQJZyznoJ	0	
8OQJae0YoJ	0	
8OQJbEDNoJ	0	
8OQJgB9poJ	1	0.06
8OQJvL6NoJ	0	
8OQJw4PNoJ	1	0.05
8OQV09k4oJ	1	0.31
8OQV0BmQoJ	0	
8OQV0K1YoJ	1	0.24
8OQV10xBoJ	1	0.17
8OQV2WNZoJ	1	0.17
8OQV2wJJoJ	0	
8OQV69LnoJ	1	0.55
8OQV6npQoJ	0	
8OQV8JPpoJ	0	
8OQV8bj4oJ	1	0.45
8OQVAaW4oJ	1	0.39
8OQVB9DnoJ	0	
8OQVEbWpoJ	0	
8OQVEqVpoJ	0	
8OQVEvj4oJ	1	0.1
8OQVGNNWoJ	0	
8OQVGXGeoJ	0	
8OQVGajnoJ	0	
8OQVJYeWoJ	1	0.02
8OQVK2yeoJ	1	0.37
8OQVMlNWoJ	0	
8OQVN0YBoJ	0	
8OQVN4PZoJ	0	
8OQVQ52eoJ	0	
8OQVQbyNoJ	0	
8OQVQnGYoJ	1	0.15
8OQVXm0JoJ	1	0.23
8OQVY9KYoJ	1	0.17
8OQVYWYZoJ	1	0.01
8OQVZX9NoJ	0	
8OQVaYkpoJ	1	0.39
8OQVg9AQoJ	1	0.22
8OQVgYPNoJ	0	
8OQVgbYYoJ	0	
8OQVgndZoJ	0	
8OQVkzWpoJ	0	
8OQVl1jZoJ	2	
8OQVmKWpoJ	1	0.17
8OQVmzkZoJ	0	
8OQVpD64oJ	1	0.11
8OQVplenoJ	0	
8OQVqZWNoJ	2	
8OQVv3JnoJ	0	
8OQVvYbJoJ	0	
8OQVwlxQoJ	1	0.22
8OQVxVENoJ	0	
8OQVyKYnoJ	0	
8OQVyW1poJ	0	
8OQVyxlZoJ	0	
8OQVzB9WoJ	0	
8OQq0xz4OJ	1	0.17
8OQq109WOJ	1	0.29
8OQq2VAQOJ	0	
8OQq4b3YOJ	1	0.15
8OQq7AEnOJ	0	
8OQqAZNQOJ	0	
8OQqD7npOJ	0	
8OQqDE1BOJ	1	0.15
8OQqE1v4OJ	1	0.0
8OQqE3D4OJ	0	
8OQqEYWQOJ	0	
8OQqGZBWOJ	0	
8OQqGbpBOJ	1	0.31
8OQqGnMNOJ	1	0.15
8OQqKdYeOJ	1	0.49
8OQqLQaZOJ	0	
8OQqLpBNOJ	0	
8OQqMM1NOJ	1	0.23
8OQqPvpWOJ	1	0.17
8OQqbLJnOJ	0	
8OQqe47YOJ	1	0.02
8OQqe6jBOJ	1	0.11
8OQqkanZOJ	0	
8OQqlMgJOJ	1	0.22
8OQqlaZnOJ	0	
8OQqmEvZOJ	1	0.07
8OQqn4pJOJ	0	
8OQqnjlQOJ	0	
8OQqnxW4OJ	0	
8OQqwLeYOJ	1	0.27
8OQqwwWWOJ	1	0.02
8OQqxnkpOJ	1	0.09
8OQqxzEBOJ	1	0.38
8OQqz1DNOJ	0	
8Rk803jMOj	0	
8Rk80bY6Oj	1	0.27
8Rk811VwOj	0	
8Rk81VgnOj	0	
8Rk82Da5Oj	2	
8Rk82JPQOj	1	0.04
8Rk82k0zOj	1	0.18
8Rk84N7wOj	1	0.31
8Rk84Vj2Oj	0	
8Rk85gqnOj	0	
8Rk86g5zOj	0	
8Rk870lwOj	1	0.31
8Rk874pQOj	1	0.23
8Rk875VlOj	1	0.1
8Rk87K40Oj	1	0.35
8Rk87p90Oj	0	
8Rk884NMOj	1	0.02
8Rk88BW8Oj	1	0.23
8Rk89MG0Oj	1	0.17
8Rk89lz8Oj	1	0.25
8Rk8A66nOj	1	0.34
8Rk8BXEzOj	0	
8Rk8D206Oj	0	
8Rk8GMq5Oj	1	0.12
8Rk8JW80Oj	2	
8Rk8JXvwOj	1	0.64
8Rk8JZzlOj	0	
8Rk8K1Y8Oj	2	
8Rk8K6LQOj	1	0.15
8Rk8MZQ2Oj	1	0.25
8Rk8MZyQOj	1	0.31
8Rk8P4q2Oj	4	
8Rk8PpNwOj	0	
8Rk8QE52Oj	0	
8Rk8QjQ2Oj	1	0.03
8Rk8Vk3lOj	2	
8Rk8W65MOj	1	0.51
8Rk8Wyq0Oj	0	
8Rk8X7vzOj	0	
8Rk8Xve2Oj	0	
8Rk8YxGnOj	2	
8Rk8ZV58Oj	1	0.33
8Rk8adG2Oj	0	
8Rk8b945Oj	0	
8Rk8bVYQOj	1	0.59
8Rk8bz45Oj	0	
8Rk8dN1MOj	0	
8Rk8dVy8Oj	1	0.15
8Rk8deenOj	0	
8Rk8eBzzOj	1	0.25
8Rk8ej4wOj	0	
8Rk8gWWlOj	1	0.35
8Rk8gnk8Oj	0	
8Rk8jx8zOj	1	0.13
8Rk8k0NlOj	1	0.04
8Rk8kjXQOj	0	
8Rk8l1w5Oj	1	0.14
8Rk8lWJ6Oj	0	
8Rk8nE22Oj	0	
8Rk8p4ZQOj	0	
8Rk8pMg8Oj	2	
8Rk8pvqzOj	0	
8Rk8qd0QOj	1	0.22
8Rk8qzd5Oj	0	
8Rk8vLa5Oj	2	
8Rk8vN92Oj	0	
8Rk8vZN8Oj	0	
8Rk8xXVzOj	0	
8Rk8xmPnOj	1	0.02
8Rk8y145Oj	1	0.24
8RkD88EQOj	0	
8RkD8nBwOj	1	0.06
8RkDB982Oj	1	0.25
8RkDBYq6Oj	1	0.1
8RkDBzvwOj	0	
8RkDD0D2Oj	0	
8RkDDBglOj	2	
8RkDDZj2Oj	1	0.35
8RkDE97QOj	1	0.2
8RkDJ5P6Oj	0	
8RkDJApwOj	0	
8RkDJL9QOj	0	
8RkDJNAnOj	0	
8RkDLBvzOj	2	
8RkDLPE2Oj	1	0.22
8RkDLjBwOj	0	
8RkDLmj2Oj	0	
8RkDN350Oj	0	
8RkDNAY0Oj	0	
8RkDNVplOj	0	
8RkDXDX2Oj	0	
8RkDXzylOj	0	
8RkDa4q8Oj	0	
8RkDa8GQOj	1	0.01
8RkDaBz0Oj	1	0.31
8RkDaJG2Oj	0	
8RkDdx6wOj	0	
8RkDj3x6Oj	1	0.51
8RkDjbb8Oj	1	0.15
8RkDn0X8Oj	2	
8RkDnXv6Oj	2	
8RkDnYBwOj	0	
8RkDnZX6Oj	0	
8RkDp0K2Oj	1	0.11
8RkDp2J5Oj	1	0.1
8RkDp4V5Oj	0	
8RkDp7eQOj	0	
8RkDpMV8Oj	0	
8RkDpWJwOj	1	0.25
8RkDpWwQOj	0	
8RkDpbPQOj	0	
8RkDpmwMOj	0	
8RkDpn1wOj	1	0.35
8RkDpy20Oj	1	0.29
8RkDqMy2Oj	1	0.17
8RkDv136Oj	2	
8RkDvLP5Oj	1	0.16
8RkDw58nOj	1	0.36
8RkDwBmwOj	1	0.25
8RkDwY1nOj	1	0.55
8RkDwa98Oj	0	
8RkDwk3nOj	1	0.44
8RkDwz5QOj	1	0.02
8RkDz7JlOj	0	
8RkDzJe8Oj	1	0.25
8RkJ33lwrj	0	
8RkJ3kwQrj	0	
8RkJ6VP5rj	1	0.25
8RkJ6bglrj	1	0.17
8RkJ8Xy0rj	1	0.27
8RkJ96B0rj	1	0.68
8RkJ9x7nrj	0	
8RkJBJlnrj	1	0.12
8RkJJ07Mrj	0	
8RkJJAM5rj	0	
8RkJJDA2rj	0	
8RkJJZv8rj	0	
8RkJJp1zrj	1	0.22
8RkJM5qQrj	0	
8RkJMb2zrj	1	0.22
8RkJMp3nrj	0	
8RkJPWd8rj	0	
8RkJPn3Qrj	1	0.22
8RkJQXvMrj	1	0.1
8RkJV2aMrj	1	0.17
8RkJVd7Mrj	1	0.12
8RkJW3pQrj	1	0.07
8RkJaljzrj	0	
8RkJaq45rj	1	0.13
8RkJawgQrj	1	0.25
8RkJb6J6rj	2	
8RkJd1Mwrj	0	
8RkJdkGnrj	1	0.18
8RkJe42wrj	1	0.2
8RkJez42rj	0	
8RkJj555rj	0	
8RkJjdVlrj	1	0.06
8RkJkPQ8rj	0	
8RkJm7Elrj	1	0.03
8RkJmV4Mrj	0	
8RkJp0Vzrj	0	
8RkJq3JQrj	1	0.49
8RkJqQpnrj	1	0.08
8RkJqk62rj	0	
8RkJqkzzrj	2	
8RkJxZLMrj	1	0.39
8RkJzB0Mrj	1	0.01
8Rka2GKwoj	1	0.39
8Rka2Lw6oj	2	
8Rka2gAMoj	1	0.22
8Rka2wdQoj	2	
8Rka4p0Qoj	2	
8Rka4pxloj	1	0.13
8Rka6kV0oj	0	
8Rka6z8woj	0	
8Rka7g6noj	1	0.13
8Rka7xqnoj	1	0.25
8Rka81Bzoj	0	
8Rka8VM5oj	1	0.39
8Rka9L7loj	1	0.31
8RkaDpd5oj	2	
8RkaE262oj	1	0.12
8RkaGAK5oj	0	
8RkaGgZ8oj	1	0.35
8RkaGmw2oj	0	
8RkaGnx0oj	1	0.03
8RkaJJ2woj	0	
8RkaJX0woj	0	
8RkaJaw5oj	2	
8RkaK9JQoj	1	0.14
8RkaL7Gwoj	2	
8RkaMAVloj	1	0.51
8RkaN3a2oj	1	0.26
8RkaPJG8oj	0	
8RkaPKl2oj	0	
8RkaPzj2oj	1	0.23
8RkaQMq8oj	1	0.03
8RkaVnq6oj	1	0.16
8RkaWDqQoj	0	
8RkaWqa8oj	0	
8RkaXAgQoj	0	
8RkaXGP8oj	1	0.05
8RkaXdKMoj	4	
8RkaY4Nnoj	1	0.45
8RkaYaDloj	1	0.35
8Rkaal05oj	1	0.1
8Rkaaxxnoj	0	
8Rkabk2Moj	1	0.25
8Rkadmxwoj	1	0.02
8RkaeE50oj	0	
8RkakKKzoj	1	0.03
8Rkal68woj	0	
8RkalQlnoj	1	0.15
8Rkam82zoj	0	
8RkamP26oj	0	
8RkanZ68oj	1	0.36
8RkaqWmloj	0	
8RkaqqP0oj	1	0.16
8Rkax0mMoj	1	0.04
8RkayJw6oj	0	
8RkayKM5oj	1	0.15
8Rkaynanoj	0	
8RkayxJQoj	0	
8Rkaz3wloj	0	
8oY1055moa	0	
8oY10Y49oa	2	
8oY1196Voa	1	0.18
8oY11kX9oa	0	
8oY11z4Voa	1	0.22
8oY13jw9oa	1	0.35
8oY1682Xoa	1	0.24
8oY175KVoa	1	0.21
8oY17wMXoa	1	0.12
8oY17zpYoa	1	0.01
8oY19wLyoa	1	0.31
8oY1BMlXoa	0	
8oY1Bd8Yoa	0	
8oY1GNG3oa	1	0.12
8oY1LLn3oa	0	
8oY1LgKQoa	1	0.02
8oY1MkAyoa	0	
8oY1MxPVoa	2	
8oY1N1pQoa	1	0.03
8oY1N61moa	0	
8oY1NDpwoa	0	
8oY1NK2woa	1	0.36
8oY1P3kVoa	1	0.06
8oY1PgZmoa	1	0.47
8oY1VBPyoa	0	
8oY1VaXYoa	0	
8oY1XwjXoa	0	
8oY1Ygmwoa	0	
8oY1ZVjBoa	3	
8oY1ZlX9oa	0	
8oY1akAYoa	1	0.01
8oY1azYVoa	0	
8oY1b8PBoa	3	
8oY1gqp9oa	1	0.08
8oY1kEZyoa	1	0.17
8oY1kJ4Boa	1	0.28
8oY1knqQoa	0	
8oY1mVe9oa	0	
8oY1mxewoa	2	
8oY1nDABoa	1	0.34
8oY1nJAJoa	0	
8oY1nn8Voa	6	
8oY1qX1woa	1	0.15
8oY1qlKwoa	0	
8oY1qvV3oa	2	
8oY1vXzBoa	1	0.31
8oY1wYgVoa	0	
8oY1weJ9oa	2	
8oY1wg79oa	2	
8oY1zDvVoa	0	
8oY701ZmRa	0	
8oY71lDyRa	0	
8oY74X1VRa	1	0.15
8oY76QAyRa	0	
8oY77ayJRa	1	0.22
8oY78kDQRa	1	0.27
8oY798PBRa	0	
8oY7ABn9Ra	1	0.62
8oY7Avq3Ra	1	0.04
8oY7BwAJRa	0	
8oY7E7WwRa	0	
8oY7G6kBRa	1	0.03
8oY7GA19Ra	0	
