Id,Title,Blurb,Category_A,Category_B,Category_C,Language,Length_of_Video,Marked_Price,Rating,Reviews_Num,Selling_Price,Students_Num,Students_of_Tch_1,Name_of_Tch_1,Courses_of_Tch_1,Reviews_of_Tch_1,Rating_of_Tch_1,Url
1070968,Ultimate Investment Banking Course,"Master all the Financial Markets concepts : Stocks, Bonds, Options, Swap, Greeks, Hedging Stategies, Banking Regulations",Finance & Accounting,Finance,Investment Banking,English,1.5 hours,84.99,4.168549,100,14.99,2559,9854,VBA Finance,2,320,3.5791105,https://www.udemy.com/course/ultimate-investment-banking-course/
2004126,Forex Trading: Candlestick Trading Mastery For Daily Profit,Technical Analysis For Forex Trading - Master Candlestick Trading Strategies & Become a Ninja Forex Trader in No Time!,Finance & Accounting,Investing & Trading,Candlestick Trading,English,4.5 hours,94.99,4.3439302,99,16.99,857,194042,Wealthy Education,58,30496,4.348904056,https://www.udemy.com/course/candlestick-patterns-for-forex-trading/
2239426,Financial Planning & Management: Finance Strategies & Tools,Learn financial planning & management strategies. Finance fundamentals. Finance basics. Personal finance. Finance tools,Finance & Accounting,Finance,Financial Planning,English,31 mins,84.99,3.8570888,99,14.99,3835,15397,Upclass - Investing & Finance Coaching,5,517,3.82636364,https://www.udemy.com/course/financial-planning-guide/
1284012,Pairs Trading Analysis with R,Learn pairs trading analysis from basic to expert level through a practical course with R statistical software.,Finance & Accounting,Investing & Trading,Financial Trading,English,6 hours,24.99,4.223483,99,14.99,461,12353,Diego Fernandez,36,2397,3.783463649,https://www.udemy.com/course/pairs-trading-analysis-with-r/
116128,CPA 101: How To Master Affiliate Marketing In No Time,Learn everything about CPA to earn at least $1000 every month from home working only 2 hours a day.,Finance & Accounting,Accounting & Bookkeeping,CPA Marketing,English,1 hour,84.99,2.4434888,99,14.99,11545,53792,Niche Tyrant,6,1534,3.896839068,https://www.udemy.com/course/cpa-marketing-101/
1200206,Offline Business Models in Excel - Practical Guide,Practical guide for Business Analysts and Consultants how to do financial and business modeling,Finance & Accounting,Financial Modeling & Analysis,Financial Modeling,English,2.5 hours,84.99,4.5692697,99,14.99,3331,111693,Asen Gyczew,58,20374,4.422387374,https://www.udemy.com/course/offline-business-models-in-excel/
615206,Professional Bookkeeping & Accounting 1: Sales & Purchases,A comprehensive guide to bookkeeping and accounting for Sales and Purchases,Finance & Accounting,Accounting & Bookkeeping,Accounting,English,1.5 hours,34.99,3.9530466,99,14.99,844,116079,Paula Guilfoyle CPA & MVP,25,10297,4.291312002,https://www.udemy.com/course/professional-bookkeeping-and-accounting-1/
638966,188% Profit in 1Year - Forex ALGO Robot Trading no indicator,"Proven ALGO since 2012, Making Profit through Forex Trading in the easiest way without indicators with manual ALGO style",Finance & Accounting,Investing & Trading,Forex,English,2 hours,84.99,3.4036157,99,14.99,457,1034,Algotech Trading,3,137,2.5671573,https://www.udemy.com/course/forex-robot-trading/
680044,"Binary Options: Trading Strategies, 90% Accuracy and Signals",Trading binary options: a step-by-step guide to navigating the easiest financial market.,Finance & Accounting,Investing & Trading,Binary Options,English,1 hour,84.99,3.7216306,99,14.99,1949,11670,Daniel Alejandro,23,1722,3.944744757,https://www.udemy.com/course/learn-trading-binary-options-from-scratch-and-3-strategies/
1472624,Value Added Tax (VAT) - Implementation in Saudi Arabia/ Gulf,"General Concepts, Operations, Implementation and Accounting of VAT",Finance & Accounting,Taxes,Value Added Tax (VAT),English,6.5 hours,19.99,3.8219328,98,15.99,217,2208,Hafiz Mehmood,2,149,4.2279824,https://www.udemy.com/course/vat-gst-tax/
1492688,Cryptocurrency Masterclass | Investing & Trading Strategies,"Complete beginners guide to storing, trading & investing in cryptocurrency | Build your cryptocurrency portfolio",Finance & Accounting,Cryptocurrency & Blockchain,Bitcoin Trading,English,3.5 hours,84.99,4.218569,99,14.99,680,22859,Jason Gandy,13,1659,4.4648839,https://www.udemy.com/course/cryptocurrency-wallets-investing-trading-masterclass/
975046,Trading Options With Money Flow,How To Super Charge Your Trading Using Institutional Money Flow,Finance & Accounting,Investing & Trading,Options Trading,English,2 hours,84.99,4.3726974,98,14.99,1825,36173,Stephen Burnich,11,3254,4.255155311,https://www.udemy.com/course/trading-options-using-money-flow/
641132,Mastering Taxes: Slash Your Taxes and Have Fun Doing It!,"A simple, 1 hour course that will help you legally slash your taxes and save hundreds or thousands of dollars a year.",Finance & Accounting,Taxes,Tax Preparation,English,1 hour,24.99,4.858969,97,14.99,422,1012,"Stacy Johnson, CPA, Money Talks News",2,108,4.5156797,https://www.udemy.com/course/mastering-taxes/
3964066,Master Your Money: 6 Steps to Financial Wellness,"Take control of your finances! Create an effective budget, pay off your debt, and start saving for the future.",Finance & Accounting,Money Management Tools,Personal Finance,English,2 hours,124.99,4.6702166,100,124.99,444,446,Tiffany Groode,1,100,4.6615267,https://www.udemy.com/course/master-your-money-6-steps-to-financial-wellness/
4053336,Master Reporting Automation with Google Sheets,Learn How To to Build A Completely Automated Reporting Tool & Solve Any Business Modeling Task You Might Ever Experience,Finance & Accounting,Financial Modeling & Analysis,Google Sheets,English,6.5 hours,29.99,4.7219005,98,14.99,5533,5533,Mariel Aim,1,98,4.712041,https://www.udemy.com/course/advanced-google-sheets/
439362,"Professional Options Trading, Simplified","Master the art of trading options with high probability of success, enabling you to generate a steady income stream",Finance & Accounting,Investing & Trading,Options Trading,English,2 hours,84.99,4.2493,96,14.99,867,1802,Alex Liberter,2,115,4.0119215,https://www.udemy.com/course/optionstrading/
2103046,Stock Screener Ninja: Complete Stock Picking Certification,Learn How to Pin Point high flying Stocks through Stock Screener. Select Stock based on specific or multiple criteria,Finance & Accounting,Investing & Trading,Financial Analysis,English,4 hours,84.99,4.5010457,97,14.99,14139,226121,Saad T. Hameed (STH) ‧ 0.31+ Million Enrollments Worldwide,51,5078,4.516906383,https://www.udemy.com/course/stock-screener/
3460830,Ethereum Developer Masterclass | Blockchain Development,"The complete developer course on Ethereum Smart Contract Development with front end integration, security & unit testing",Finance & Accounting,Cryptocurrency & Blockchain,Ethereum,English,13 hours,84.99,4.4259915,97,14.99,6323,6323,Blockchain Post,1,97,4.4260044,https://www.udemy.com/course/ethereum-developer-masterclass/
1303001,Introduction to Accounting in 1 hour - Free ebook included!,Get a quick introduction to Accounting. Understand the basic concepts fast.,Finance & Accounting,Accounting & Bookkeeping,Accounting,English,1 hour,84.99,4.2860427,96,14.99,2035,43770,"Stefan Ignatovski, Ph.D.",10,9290,4.376841668,https://www.udemy.com/course/accountingintroduction/
1459548,Short Selling Ninja: 10 Hour DIY Strategy for Forex & Stocks,"Professional Short Seller Guide: For Trading & Short Selling Stocks, Forex Or Commodities through Swing Trading from top",Finance & Accounting,Investing & Trading,Short Selling,English,10 hours,84.99,4.5230856,96,14.99,19907,226121,Saad T. Hameed (STH) ‧ 0.31+ Million Enrollments Worldwide,51,5078,4.516906383,https://www.udemy.com/course/short-sell/
3527368,QuickBooks Online Crash Course,Quickest And Easiest Way To Master All QuickBooks Online Essentials,Finance & Accounting,Accounting & Bookkeeping,QuickBooks,English,2 hours,39.99,4.317811,96,14.99,858,33004,Mark Smolen,43,6494,4.468111996,https://www.udemy.com/course/quickbooks-online-crash-course/
2851192,Decision Making with Excel for Managers,"A practical guide on how to use Excel to make data-driven, rational choices",Finance & Accounting,Finance,Decision Making,English,5.5 hours,84.99,4.2436,96,14.99,4934,111693,Asen Gyczew,58,20374,4.422387374,https://www.udemy.com/course/decision-making-with-excel-for-managers/
639434,How to Become a Tax Preparer and Earn Big Part-Time,"Includes Marketing, Online and Offline, How to Grow Your Business",Finance & Accounting,Taxes,Tax Preparation,English,37 mins,24.99,4.00156,96,14.99,898,15805,Sandy Ingram,12,196,4.286966298,https://www.udemy.com/course/how-to-become-a-tax-preparer-and-earn-big-part-time/
3613634,Fixed Income Analytics: Pricing and Risk Management,With Python Tools for Bonds and Money Market Instruments,Finance & Accounting,Investing & Trading,Financial Analysis,English,18.5 hours,84.99,4.502902,95,14.99,807,10226,Cameron Connell,2,1509,4.610109186,https://www.udemy.com/course/fixed-income-analytics/
3115584,Live Trades on Gold | Simple Strategy to Double Your Account,Master Day Trading GOLD With A Professional Trader On A Real Account And Double Your Account in Less Than One Month-2020,Finance & Accounting,Accounting & Bookkeeping,Day Trading,English,1 hour,84.99,4.4172487,95,14.99,374,853,ISSAC Asimov,5,258,4.422164272,https://www.udemy.com/course/live-trades-on-real-account-trade-gold-double-your-account/
44319,Master Calendar Spreads with this live trade on Gold (GLD),"Calendar spreads (aka ""Time Spreads"" or ""Horizontal Spreads"") are an effective Time decay and non-directional strategy.",Finance & Accounting,Investing & Trading,Options Trading,English,1 hour,39.99,4.3708525,96,14.99,892,94833,Hari Swaminathan,31,14573,4.420163269,https://www.udemy.com/course/calendar-spreads/
1100510,Beginner's Guide to Shares Investing,Learn the Basics of Shares Investing,Finance & Accounting,Investing & Trading,Investing,English,1.5 hours,39.99,4.0620885,95,39.99,444,1001,I-Min Chua,3,223,4.406968167,https://www.udemy.com/course/beginners-guide-to-investing/
1426598,Bookkeeping & Accounting Level - 1,Complete guidance for book-keeping & accountancy class - 11 in less than 7 hours,Finance & Accounting,Accounting & Bookkeeping,Bookkeeping,English,6.5 hours,19.99,4.44403,95,14.99,507,64159,Let'stute .... Make it Easy,50,2665,4.280931245,https://www.udemy.com/course/book-keeping-accountancy-level-1/
3757194,International Trade Finance - Letter of Credit & UCP 600,"Letter of Credit, Detailed explanation of UCP 600 Articles, LC Bill Scrutiny | Introductory Guide to CDCS Exam",Finance & Accounting,Finance,Trade and Commerce,English,3 hours,19.99,4.553425,96,14.99,546,1451,"Anwesha Sengupta, CITF, CAIIB",4,380,4.447413014,https://www.udemy.com/course/letter-of-credit-ucp-600-negotiation-of-bills/
1697444,Islamic Finance - A Brief Introduction,"The course covers key principles underlying Islamic finance, prohibitions and modes of financing.???",Finance & Accounting,Finance,Finance Fundamentals,English,3 hours,39.99,4.5605664,95,14.99,365,365,Almir Colan,1,95,4.5605664,https://www.udemy.com/course/islamic_finance/
1221004,Discounted Cash Flow Valuation: Spot Undervalued Stocks Fast,Learn the 6-step Discounted Cash Flow (DCF) Valuation to calculate the Fair Value / Intrinsic Value of a stock easily,Finance & Accounting,Investing & Trading,Cash Flow,English,1.5 hours,84.99,4.403384,95,14.99,587,17237,Jari Roomer,6,3061,4.360920178,https://www.udemy.com/course/discounted-cash-flow-valuation-spot-undervalued-stocks-fast/
3152590,Free Course to making daily profits trading Crypto,You will have the confidence to successfully trade in the comfort of your own home,Finance & Accounting,Cryptocurrency & Blockchain,Day Trading,English,1.5 hours,19.99,4.0852423,95,14.99,2033,11007,Richard Todd,6,600,4.081208183,https://www.udemy.com/course/1-free-course-to-making-daily-profits-trading-crypto/
1569868,Bitcoin Short Sell Trading & BTC Binary Options (2 Courses),(2 Course Bundle) Learn My Terminator Strategy 4 Bitcoin Binary Options & learn Short Sell like a Pro in Bitcoin Trading,Finance & Accounting,Cryptocurrency & Blockchain,Binary Options,English,11.5 hours,84.99,4.496768,95,14.99,14815,226121,Saad T. Hameed (STH) ‧ 0.31+ Million Enrollments Worldwide,51,5078,4.516906383,https://www.udemy.com/course/bitcoin2/
2259500,How To Scalp Forex: A Simple System For Consistent Gains,With Master Scalper Indicator That Shows You Exact Market Turning Points (2 FREE Custom Indicators Included),Finance & Accounting,Investing & Trading,Forex,English,1 hour,84.99,3.3000572,94,14.99,344,6754,William simpson,6,776,4.038352133,https://www.udemy.com/course/forex-scalping-a-simple-system-for-consistent-gains/
462474,Business Banking 101,Everything You Ever Wanted to Know About Getting a Bank Loan,Finance & Accounting,Finance,Banking,English,1.5 hours,24.99,4.3761454,95,14.99,409,409,Bruce Tretzen,1,95,4.3813934,https://www.udemy.com/course/business-banking-101/
3851686,Advanced Technical Analysis: Smart Trades & Steady Profits,"Master Advanced Technical Analysis For Forex Trading, Stock Trading, Crypto Trading & Commodities Trading",Finance & Accounting,Investing & Trading,Technical Analysis,English,7.5 hours,84.99,3.9125066,94,14.99,4574,10350,Dilpreet Chahal,5,345,4.505047742,https://www.udemy.com/course/advanced-technical-analysis-smart-trades-steady-profits/
716136,build a solid foundation for trading options,We teach you which options to trade and which to avoid due to liquidity,Finance & Accounting,Investing & Trading,Options Trading,English,1 hour,19.99,4.328326,94,14.99,1428,31873,Corey Halliday,9,9174,4.504336064,https://www.udemy.com/course/option-basics-to-be-profitable-trader/
1527712,Data Structures and Algorithmic Trading: Machine Learning,"Data Structures and Algorithmic Trading: Machine Learning, Stock Trading, Invest In Cryptocurrency, Build A Forex Robot",Finance & Accounting,Investing & Trading,Algorithmic Trading,English,4.5 hours,84.99,1.8618053,94,14.99,2696,19775,Easy Learn,14,1427,2.672587614,https://www.udemy.com/course/data-structures-and-algorithmic-trading-machine-learning/
3369512,Stock Sector Investing Via Quantitative Modeling In Excel,Enhance investing by selecting the right stock sectors and using a hedge to navigate stock market downturns,Finance & Accounting,Investing & Trading,Excel Modeling,English,8.5 hours,84.99,4.584323,94,14.99,655,20085,AllQuant .,6,532,4.597103733,https://www.udemy.com/course/stock-sector-investing-via-quantitative-modeling-in-excel/
3647822,[2021] Trading: From Beginner to PRO,Learn Financial Trading And Start Your Career In One of The Best Paid Industries In The World,Finance & Accounting,Investing & Trading,Financial Trading,English,2 hours,24.99,3.9306438,94,14.99,9764,9764,Iulian - LearnWithMe,1,94,3.9209037,https://www.udemy.com/course/2021-trading-from-beginner-to-pro/
482534,Ultimate Retirement: Build Your Own Dynamic Retirement Plan,Learn the 12 Step Guide to Building Your Specific and Actionable Retirement Plan—Straight from the Experts of 35+ Years,Finance & Accounting,Investing & Trading,Retirement Planning,English,6 hours,49.99,3.595408,93,15.99,1557,4795,Margin of Safety Investing,2,535,4.167228094,https://www.udemy.com/course/retirement-master-course-create-a-retirement-income-to-last/
2060525,The Complete Xero Accounting Course : Master Xero in 4 Hours,"Best For Students & Startups: Learn Xero Setup, Banking, Sales, Purchase, Reconciliation, Inventory, Reporting, Payroll",Finance & Accounting,Accounting & Bookkeeping,Xero,English,4 hours,19.99,4.2756057,93,19.99,360,2370,CA Tarannum Khatri,2,121,3.823104129,https://www.udemy.com/course/the-complete-xero-accounting-course-master-xero-in-5-hours/
2785018,Swing Trading Bootcamp For Traders & Investors (NEW 2021),"Learn All Swing Trading & Technical Analysis Hacks For Stock Trading, Options, Forex, Cryptocurrency & Financial Trading",Finance & Accounting,Investing & Trading,Swing Trading,English,4.5 hours,84.99,3.9057565,93,14.99,1171,194042,Wealthy Education,58,30496,4.348904056,https://www.udemy.com/course/swing-trading-bootcamp/
1384082,Bank Reconciliation Statement  using Excel - Easy Guide,Keep a track of Your Bank Balance through a Bank Reconciliation Statment and Develop your own Template,Finance & Accounting,Accounting & Bookkeeping,Investment Banking,English,1 hour,19.99,4.464524,93,14.99,1736,8640,Niran Marshall Perera,5,381,4.160464548,https://www.udemy.com/course/bank-reconciliation-statement/
2004120,Forex Trading: Technical Analysis Mastery For Daily Profit,Technical Analysis For Forex Trading - Master Technical Analysis Strategies & Win The Financial Trading Game Like a Pro!,Finance & Accounting,Investing & Trading,Technical Analysis,English,5 hours,94.99,4.312685,93,16.99,822,194042,Wealthy Education,58,30496,4.348904056,https://www.udemy.com/course/technical-analysis-for-forex-trading/
4195250,"NFT Beginner Course - Create, Sell and Invest in NFTs Today","Master NFT (Non-Fungible Token) and Blockchain Fundamentals to Start Creating, Selling and Investing in NFTs Today!",Finance & Accounting,Cryptocurrency & Blockchain,NFT (Non-Fungible Tokens),English,1.5 hours,24.99,4.1705666,95,14.99,9752,9752,Tim Julian Ivajn?i?,1,95,4.1770363,https://www.udemy.com/course/nft-course-2021-create-sell-or-invest-in-nfts-today/
1700358,Algorithmic Trading - The Complete Expert Advisor Bootcamp,Algorithmic trading: Create Expert Advisors Without Programming Skills and Get 3 Robots for Trading (Trading Robots),Finance & Accounting,Investing & Trading,Algorithmic Trading,English,2.5 hours,84.99,4.2082143,93,14.99,502,46880,Petko Zhivkov Aleksandrov,45,7481,4.552836776,https://www.udemy.com/course/basic-algorithmic-trading-course-3-robots/
1329178,ACCA: AB (F1) Accountant in Business,Let's find out what an accountant does on a daily basis,Finance & Accounting,Accounting & Bookkeeping,ACCA,English,6 hours,89.99,4.5411015,93,15.99,1648,7593,Rowan Malherbe,12,1538,4.384437329,https://www.udemy.com/course/acca-f1-accountant-in-business/
698278,Financial Statements Analysis: Learn to Invest Like a Pro!,"Upgrade your investment decision making, harness the powerful tools of financial statements and financial ratios!",Finance & Accounting,Investing & Trading,Financial Statement,English,2.5 hours,19.99,4.3322945,92,14.99,1393,4495,Global Finance School,7,279,4.136388276,https://www.udemy.com/course/financial-statements-and-ratios-for-beginner-investors/
2280316,CFA Level 1 (2021) Economics + Practice Questions,"Economics course for the CFA level I curriculum|Plus 95 practice questions with answers|Prof. James Forjan, PhD, CFA",Finance & Accounting,Finance Cert & Exam Prep,CFA,English,3 hours,24.99,4.479061,92,24.99,2716,13404,Analyst Prep,18,1267,4.216239036,https://www.udemy.com/course/cfa-level-1-economics-analystprep/
1719914,Personal Finance: How to Take Control of Your Finances,"Mastering Personal Finance with a clear strategy for Income Allocation, Debt Repayment, Saving's and Investment",Finance & Accounting,Finance,Personal Finance,English,3.5 hours,19.99,3.413495,92,14.99,4109,4109,Nagarjun Nagesh,1,92,3.413495,https://www.udemy.com/course/how-to-take-control-of-your-finances/
2722342,Basics of Financial Markets & Capital Market in India,"Beginners Course in financial market, Capital Market, Money Market, Debts markets, Equity, bonds market, debentures",Finance & Accounting,Investing & Trading,Finance Fundamentals,English,2 hours,19.99,3.4436753,91,14.99,429,657,Dr Ajay Shukla Ph.D (Finance),3,165,3.529771967,https://www.udemy.com/course/financial-markets-capital-market-in-india-for-beginners/
631584,Finance for Freedom: Master Your Finances in 30 days,Break Free of the Rat-Race with Financial Education,Finance & Accounting,Finance,Financial Management,English,3.5 hours,84.99,4.353793,91,14.99,3251,12655,Joe Withrow,5,719,4.488995795,https://www.udemy.com/course/finance-for-freedom/
1458760,Day Trading and Swing Trading systems for Stocks and Options,"Powerful Intraday and Swing trading systems with customized indicators, high probability trade entries, and risk control",Finance & Accounting,Investing & Trading,Day Trading,English,4 hours,79.99,3.8724542,91,14.99,641,94833,Hari Swaminathan,31,14573,4.420163269,https://www.udemy.com/course/day-trading-and-swing-trading-with-options/
2774884,Corporate investment management: from beginner to expert.,Learn how to apply various techniques to assess investment projects and value corporates.,Finance & Accounting,Investing & Trading,Corporate Finance,English,15.5 hours,84.99,4.535615,91,14.99,870,910,Randy Priem,2,113,4.745717667,https://www.udemy.com/course/corporate-investment-management/
581598,How To Trade Commodity Futures for a Living,Learn to Trade with a focus on Commodity Futures,Finance & Accounting,Investing & Trading,Day Trading,English,5 hours,84.99,4.306506,91,14.99,877,1397,Bruce Levy,4,173,4.077630476,https://www.udemy.com/course/futures-day-trade-course/
3628948,M&A for Management Consultants & Business Analysts,A practical guide on how to do analyses during mergers & acquisition projects,Finance & Accounting,Financial Modeling & Analysis,Mergers and Acquisitions,English,8 hours,84.99,4.410502,93,14.99,1220,111693,Asen Gyczew,58,20374,4.422387374,https://www.udemy.com/course/ma-for-management-consultants-business-analysts/
2563388,Learn ThinkOrSwim TOS Stock Options Trading Platform In 1 HR,"Master TOS In 1 Hour! Think Or Swim TOS Platform Made Easy. Various tabs like Monitor, Trade, Scan, Chart are explained.",Finance & Accounting,Investing & Trading,thinkorswim,English,1.5 hours,29.99,4.264177,91,14.99,915,2835,Kamlesh Rajpal,4,199,3.922128475,https://www.udemy.com/course/learn-thinkorswim-tos-stock-options-trading-platform-in-1-hr/
3368636,Volatility Trading Via Quantitative Modeling In Excel,Master the principles of trading volatility that can profit during calm markets and act as a hedge during crisis periods,Finance & Accounting,Investing & Trading,Hedge Fund,English,5 hours,84.99,4.5568943,91,14.99,761,20085,AllQuant .,6,532,4.597103733,https://www.udemy.com/course/volatility-trading-via-quantitative-modeling-in-excel/
35131,Introduction to Small Business Accounting Training Tutorial,"Learn the basics of small business accounting. Includes video lessons, tests and glossary of accounting terms.",Finance & Accounting,Accounting & Bookkeeping,Accounting,English,3 hours,24.99,4.364424,91,14.99,622,288826,"TeachUcomp, Inc.",87,22189,4.267810297,https://www.udemy.com/course/introduction-to-small-business-accounting-training-tutorial/
2068153,Creating a Robust Financial Plan for Your Business,Everything you need to financially forecast and manage your business (Financial Model Included).,Finance & Accounting,Finance,Financial Modeling,English,3 hours,84.99,4.5840726,91,14.99,2979,10268,Ken Burke,1,91,4.420423145,https://www.udemy.com/course/financial-plan/
1670850,Trading Master 104 - The Moving Average Strategy,"Make Money Trading The Moving Average Indicator! Its Easy, Fun & Very Profitable!",Finance & Accounting,Investing & Trading,Stock Trading,English,2.5 hours,84.99,3.9768703,91,14.99,5167,79048,Shakir Elahi,18,6342,4.509747189,https://www.udemy.com/course/trading-master-104-the-moving-average-strategy/
3847956,Accounting & Bookkeeping Basics - 90 Minute Intro Course,100% Practical & Filled With Easy Examples | Learn Financial Accounting Basics & Bookkeeping FAST | Expert CPA,Finance & Accounting,Accounting & Bookkeeping,Accounting,English,1.5 hours,84.99,4.335555,91,14.99,6247,8919,Shweta Nandlal,2,243,4.52690392,https://www.udemy.com/course/accounting-bookkeeping-basics-foundation-course/
548044,Corporation Tax Returns UK,Learn how to fill in and file your UK Company Tax Return on the HMRC website,Finance & Accounting,Taxes,Tax Preparation,English,2 hours,84.99,3.154897,90,14.99,441,16669,Lisa Newton,78,2877,3.914263758,https://www.udemy.com/course/corporation-tax-returns-uk/
3511704,"Financial Accounting Masterclass for MBA, Engineers, Non-fin","Learn Accounting, Finance, Financial Statements, Financial Analysis, Accounting for beginners",Finance & Accounting,Finance,Financial Accounting,English,3 hours,19.99,4.763206,90,14.99,209,4137,Sandesh Banger,4,525,4.613521767,https://www.udemy.com/course/accounting-masterclass/
3510688,Understanding Payroll for Beginners,"Payroll calculation, processing payroll, taxes, and reporting",Finance & Accounting,Accounting & Bookkeeping,Payroll Accounting,English,1.5 hours,84.99,4.369325,90,14.99,296,322,Mary Bee,4,103,4.118779383,https://www.udemy.com/course/understanding-payroll-for-beginners/
2208714,The Beginners Guide to Stock Market Dividend Investing 2.0,"Proven Strategies to Build Long Term Wealth, while enjoying Short Term Cashflow - with Personal Finance and Success Tips",Finance & Accounting,Investing & Trading,Dividend Investing,English,10 hours,89.99,3.9299052,90,15.99,14618,392586,Bryan Guerra,59,13945,4.359210223,https://www.udemy.com/course/how-to-generate-passive-income-with-dividend-investing/
665866,Investment Portfolio Analysis with Excel,Learn investment portfolio analysis main concepts from basic to expert level through a practical course with Excel.,Finance & Accounting,Investing & Trading,Excel,English,8.5 hours,24.99,4.255228,90,14.99,712,12353,Diego Fernandez,36,2397,3.783463649,https://www.udemy.com/course/investment-portfolio-analysis-with-excel/
955754,MQL4 In Depth,Learn all you need for a MetaTrader 4 Expert Advisor or Indicator,Finance & Accounting,Investing & Trading,MQL,English,4 hours,84.99,3.4608495,91,14.99,396,8512,Nurudeen Amedu,5,519,3.711541,https://www.udemy.com/course/mql4-in-depth/
3809768,Stock Market Fundamental Analysis: Company & Stock Valuation,Learn how to determine the valuation of a company or stock quickly and efficiently,Finance & Accounting,Investing & Trading,Company Valuation,English,4 hours,84.99,4.2333045,89,14.99,388,2231,Learning District,8,505,4.276695808,https://www.udemy.com/course/stock-market-fundamental-analysis-company-valuation/
2137460,Trading Basics: Cryptocurrency Technical Analysis,A Beginner's Guide to Understanding and Using Trading View to Trade Bitcoin and other Cryptocurrencies by Amol Gharte,Finance & Accounting,Cryptocurrency & Blockchain,Cryptocurrency,English,1 hour,19.99,3.948815,89,14.99,307,7914,Amol Gharte,2,2778,4.421817394,https://www.udemy.com/course/trading-basics-cryptocurrency/
2379790,Stock & Options Strategy: Volatility Surf Trade (low risk),MYOPTIONSEDGE: An easy and highly profitable stock and options trading strategy using Volatility ETNs (VXX or UVXY),Finance & Accounting,Investing & Trading,Stock Trading,English,1.5 hours,19.99,4.1856894,88,14.99,367,2375,Pedro Branco,5,744,3.84990148,https://www.udemy.com/course/the-volatility-surf-trade/
1568142,Moving Averages :Trading and Investing 360 Degree[3.5 Hours],Reduce loss making trades and eliminate false signals with amazing strategies using Moving Averages.,Finance & Accounting,Investing & Trading,Stock Options,English,3.5 hours,84.99,4.7876515,88,14.99,514,5145,Kumar Gaurav Khullar,16,1439,4.435259077,https://www.udemy.com/course/moving-averages-trading-and-investing-360-degree/
1188230,The #1 Strategy To Profit From The Next Stock Market Crash,Learn How To Profit From The Upcoming Stock Market Crash Using A 3-Phase Preparation Used By Warren Buffett & Others,Finance & Accounting,Investing & Trading,Stock Trading,English,2.5 hours,84.99,4.107487,87,14.99,2238,17237,Jari Roomer,6,3061,4.360920178,https://www.udemy.com/course/how-to-profit-from-a-stock-market-crash-a-simple-strategy/
2875824,The Complete Mergers and Acquisitions Course - M&A made EASY,A Comprehensive {M&A} Guide to the Management of the Buying Company in a very dynamic Globalized Business World!,Finance & Accounting,Finance,Mergers and Acquisitions,English,6 hours,84.99,4.029314,87,14.99,268,498,Sameh Elsayed,4,148,4.083934424,https://www.udemy.com/course/the-complete-mergers-and-acquisitions-course-ma-made-easy/
902888,Investment Portfolio Analysis with Python,Learn investment portfolio analysis from basic to expert level through practical course with Python programming language,Finance & Accounting,Investing & Trading,Python,English,7.5 hours,24.99,4.2246475,87,14.99,991,12353,Diego Fernandez,36,2397,3.783463649,https://www.udemy.com/course/investment-portfolio-analysis-with-python/
443584,Option selling trading as income source. Beginners friendly,Learn how to use option time decay in this strategy. 14 days live run with real profits included!!,Finance & Accounting,Investing & Trading,Options Trading,English,5 hours,84.99,3.3887532,87,14.99,1487,17551,Alex Gorbunov,6,451,3.878125517,https://www.udemy.com/course/option-trading/
696594,Financial Freedom Formula - A Holistic Blueprint for Success,A revolutionary plan for developing the mindset and financial skills necessary for your business and financial success,Finance & Accounting,Finance,Personal Finance,English,2 hours,34.99,4.328264,87,14.99,626,960,Joan Sotkin,1,87,4.328264,https://www.udemy.com/course/financial-freedom-formula/
1665514,Forex Trading Education: Learn from A to Z with Pro trader,"Learn to Trade on the Forex Market with the Best Currency Pair at Every Moment, and Take Quick Profits as a Pro",Finance & Accounting,Investing & Trading,Day Trading,English,3 hours,84.99,4.612151,87,14.99,496,46880,Petko Zhivkov Aleksandrov,45,7481,4.552836776,https://www.udemy.com/course/forex-trading-education-from-basics-to-advanced/
1563408,Cryptocurrency Investment Course 2018 - Investing For Profit,"Cryptocurrency Investments, Altcoins, Bitcoin, Ethereum, Crypto, ICO Investing Fundamentals, Learn how to invest in it!",Finance & Accounting,Cryptocurrency & Blockchain,Cryptocurrency,English,2 hours,49.99,4.39969,87,14.99,1738,10373,David Weinstock,2,654,4.2535225,https://www.udemy.com/course/cryptocurrency-investment-course-2018-for-maximum-profits/
3349106,Private Equity and Venture Capital with a Witch,Comprehensive Overview,Finance & Accounting,Finance,Private Equity,English,4.5 hours,24.99,4.438699,86,14.99,497,499,Pierre-Olivier Baudot,1,86,4.438699,https://www.udemy.com/course/private-equity-and-venture-capital-with-a-witch/
3575637,Savings 101: Easy Ways to Become a Millionaire by Saving!,"The Power of Time, Value of Money & 47 Ways to Save More!",Finance & Accounting,Finance,Personal Budgeting,English,2 hours,84.99,4.7026253,87,14.99,1803,1122457,Chris Haroun,59,176550,4.525178867,https://www.udemy.com/course/savings-101-how-to-prepare-your-business-for-uncertainty/
26484,Budget - Save - Win.  Simplify your financial life.,A unique budgeting solution that will help you learn the core essentials around money management.,Finance & Accounting,Finance,Finance Fundamentals,English,1 hour,19.99,4.406563,86,14.99,1573,1573,Aaron P. Coleman,1,86,4.406563,https://www.udemy.com/course/budget-save-win/
