Video_ID	video_length
2289147	176.2
2381730	126.63333333333334
2355474	106.83333333333333
2412230	474.0
2108272	163.3
2448476	75.1
2083068	136.7
2069393	131.83333333333334
2188092	245.63333333333333
237148	248.8
2473210	120.3
250852	120.08
2479064	122.1
2231650	77.36666666666666
2228680	138.83333333333334
2127082	166.86666666666667
2155970	85.56666666666666
2549401	162.0
2323884	79.73333333333333
2580026	89.5
2286225	369.9
2401810	211.36666666666667
2355914	120.86666666666666
2313386	82.96666666666667
213254	147.51403333333334
2318504	68.0
2445534	257.6333333333333
2402282	187.56666666666666
2860806	288.6333333333333
2608138	55.03333333333333
309066	124.41666666666667
2864798	90.9
3116390	69.73333333333333
2993806	67.96666666666667
2711092	169.16666666666666
3108160	371.06666666666666
2684574	116.3
2879462	116.73333333333333
2639196	242.96666666666667
3115688	109.03333333333333
2945484	200.0
2665072	120.26666666666667
2725888	54.96666666666667
313174	168.16666666666666
3200110	85.13333333333334
277654	180.5
286690	260.1333333333333
3127990	65.43333333333334
2650128	205.73333333333332
2666562	164.86666666666667
2807947	225.36666666666667
2634964	248.96666666666667
319664	239.2807083333333
2986586	39.5
2595808	212.76666666666668
3079104	178.46666666666667
30203	239.93333333333334
3100628	75.3
3164996	125.2
3060534	231.93333333333334
2941328	108.96666666666667
2653962	154.1
2645594	157.66666666666666
2995310	65.83333333333333
2751628	212.16666666666666
3161726	231.0
3007948	284.96666666666664
2623634	118.76666666666667
2936844	137.2
2591038	359.93333333333334
2644110	206.66666666666666
2963378	253.83333333333334
284246	275.1333333333333
3017800	49.3
2692326	138.36666666666667
3089018	139.16666666666666
2733982	124.8
312564	218.348623853211
2727128	103.46666666666667
3153902	98.6
2787956	174.5
322500	71.16666666666667
2998050	174.46666666666667
2656582	147.3
3189738	66.16666666666667
2625070	197.26666666666668
2775510	162.23333333333332
2996282	66.3
2622518	153.46666666666667
3046340	55.1
294638	32.56666666666667
2701354	387.6333333333333
288066	174.80796666666666
283336	109.37593333333334
2648332	160.63333333333333
3117452	54.5
3140144	128.63333333333333
304132	219.36666666666667
2732370	486.23333333333335
2909982	175.93333333333334
296377	25.966666666666665
2876442	85.56666666666666
2746858	106.86666666666666
3114000	239.93333333333334
2806595	191.16666666666666
3077862	254.93333333333334
2843526	543.1
319042	269.48
2859792	89.6
318490	102.375
285610	207.56666666666666
2785188	109.13333333333334
2964360	154.06666666666666
2876230	56.03333333333333
2999138	231.96666666666667
3196780	96.1
2683750	169.33333333333334
2767348	559.9666666666667
2705464	531.2666666666667
2728428	26.5
280984	51.46666666666667
3073786	23.633333333333333
2729528	162.23333333333332
2730720	390.5
2811161	147.26666666666668
2600276	129.2
2769282	174.73333333333332
2754868	161.6
328928	195.9958
3407840	192.2
3555517	213.13333333333333
3585602	117.46666666666667
3316532	152.73333333333332
369160	185.85233333333335
3452988	143.96666666666667
361272	140.06666666666666
3539752	89.96666666666667
328808	149.96666666666667
3295220	74.7
363252	48.666666666666664
3382642	347.6333333333333
3657354	223.7
3227547	49.1
342074	259.3
375032	97.0
3620646	152.2
3321918	139.23333333333332
3399524	434.8
363280	47.266666666666666
3302248	237.33333333333334
376472	305.8666666666667
3452540	46.56666666666667
3226937	180.0
368516	145.48
3389606	53.8
351142	33.03333333333333
3584534	146.23333333333332
3505128	33.666666666666664
3330096	210.53333333333333
370264	120.125
336172	72.07199999999999
3763034	81.03333333333333
3264174	95.9
354140	269.8666666666667
338792	77.7
3253720	85.56666666666666
3296418	47.13333333333333
3475640	111.13333333333334
3245114	68.46666666666667
344418	112.48
3576655	139.03333333333333
373312	53.8
3249664	86.76666666666667
343336	82.0
3335246	717.4
324974	82.76666666666667
3427574	94.96666666666667
3641270	313.8333333333333
3530976	165.1
372570	185.36666666666667
343262	907.3666666666667
343316	48.666666666666664
3550790	75.96666666666667
3373624	170.9
3531326	134.73333333333332
3773182	178.2
3554231	109.36666666666666
3404360	105.96666666666667
3548126	232.33333333333334
3358238	1310.8666666666666
326106	79.03333333333333
365362	94.56
3427858	62.8
3681302	137.86666666666667
3478326	240.63333333333333
352838	101.0
36090	218.46824999999998
374904	187.56
3374896	76.56666666666666
3669072	124.53333333333333
375696	64.125
3632484	201.63333333333333
3234691	102.96666666666667
3574887	64.96666666666667
3262426	170.8
3343874	163.56666666666666
33145	163.68
3597942	259.0
3302978	138.0
3303144	249.0
3482220	261.73333333333335
3439406	99.5
3550700	143.9
3596132	151.63333333333333
374962	119.7
342720	32.56666666666667
3369752	34.53333333333333
370166	300.76666666666665
378032	30.0
3543626	111.8
3313696	408.2
3735538	366.1666666666667
377218	313.5
3264680	209.16666666666666
334902	101.16666666666667
3738114	192.7
3778772	209.33333333333334
3490216	372.3666666666667
473944	94.56666666666666
542972	200.36666666666667
471704	82.16666666666667
4315528	167.13333333333333
413508	120.9
452884	93.23333333333333
453908	111.0
394340	65.86580000000001
38034	105.57223890557225
3859044	42.5
466736	81.33333333333333
4198410	167.36666666666667
4186040	182.26666666666668
479988	175.4
3953528	323.8
4229850	100.4
532168	122.08333333333333
505258	94.13333333333334
508338	132.93293293293294
490754	110.73333333333333
4116480	130.4
47929	88.2
541506	105.0
475634	60.22683333333333
47285	167.46666666666667
426760	60.310249999999996
407442	162.0
4048228	84.43333333333334
405180	109.94316666666666
3877864	215.36666666666667
463318	119.91666666666667
406978	78.66666666666667
545668	39.0
408060	109.2
3904028	356.8333333333333
511796	172.53333333333333
382966	92.5
448830	44.53333333333333
460278	138.9
379706	125.52
4034744	91.1
446108	148.0
544828	83.25
399040	83.93333333333334
499008	164.91666666666666
430396	304.5
466772	66.9
385066	436.7
378838	89.96666666666667
3850986	177.26666666666668
454722	168.0
538284	472.3666666666667
405576	206.36666666666667
542342	157.06666666666666
378718	239.63333333333333
4135128	150.63333333333333
392584	122.23333333333333
3826536	143.2
544600	107.77433333333333
399334	335.1014333333333
434058	65.5655
3904040	118.23333333333333
3832678	110.96666666666667
398400	122.5
494152	90.83333333333333
3953058	48.43333333333333
464914	70.06666666666666
396680	31.564866666666667
505648	140.8
492596	166.91666666666666
535336	85.36666666666666
530710	155.46666666666667
394952	131.1644978311645
503806	62.96666666666667
52253	183.23333333333332
531602	108.60849999999999
419684	351.38195138195135
442286	125.2
422306	97.4974
498506	227.4272
418222	62.99626666666667
3915522	116.7
455146	201.16666666666666
477888	132.68
400366	107.46666666666667
481130	308.48
539756	166.66666666666666
4007410	296.2
525494	189.56666666666666
506948	116.44966666666666
523190	289.79353979353976
3932160	573.4
433024	644.9
497350	53.708333333333336
48424	149.98316666666668
3805684	135.6
385896	137.83333333333334
470398	82.53333333333333
500014	99.32
4056892	98.63333333333334
666956	97.92
586442	677.8666666666667
549848	123.5
634074	92.96666666666667
688432	132.2655989322656
671052	111.06666666666666
552524	208.7
569950	96.3
615274	89.86666666666666
690380	161.66666666666666
633526	262.93333333333334
630582	168.83533333333332
717046	85.03333333333333
726250	91.65832499165833
650794	111.04
726896	830.44
618888	94.88
657730	158.4499583333333
743502	178.88
700868	168.83533333333332
718742	85.85243333333334
687134	165.19836666666666
592896	1186.0333333333333
697724	98.06666666666666
638078	231.5
672578	80.53333333333333
660834	138.4
66143	116.66666666666667
655608	100.3
605240	53.13333333333333
709696	108.96
571876	142.33333333333334
698704	31.266666666666666
582626	133.16666666666666
734134	174.06666666666666
724922	250.6
677468	920.5666666666667
730594	138.23333333333332
594242	128.68965517241378
732016	1239.0
648530	90.54166666666667
735990	89.03333333333333
680930	118.31831831831832
650424	347.43333333333334
605750	78.16666666666667
633976	89.9899
664538	181.5980833333333
689776	181.52
546960	92.70833333333333
698200	150.16666666666666
558014	1622.0333333333333
613512	130.13
672308	297.56666666666666
635514	256.0
636806	152.85285285285286
704140	155.7
578928	175.92575
732914	137.23333333333332
740954	159.43333333333334
672754	156.93333333333334
73210	96.7032967032967
62086	161.73333333333332
712202	155.66666666666666
588442	44.68
595010	380.76
734706	81.36666666666666
545678	63.13333333333333
600500	112.13333333333334
63594	101.0
627016	1120.0333333333333
683954	116.2
720732	247.13333333333333
671208	105.72
673574	106.36666666666666
608236	125.76666666666667
640620	125.56666666666666
647506	128.06126666666668
602640	315.34836666666666
619690	135.26666666666668
681174	126.99366032699366
605802	109.73333333333333
550604	548.6666666666666
646526	168.13333333333333
624816	250.46666666666667
698068	141.03333333333333
699254	214.4
699030	157.46666666666667
607072	186.73333333333332
633084	118.93333333333334
697438	40.13333333333333
572194	172.33333333333334
566378	116.66666666666667
563556	90.56666666666666
586176	279.3333333333333
694116	30.066666666666666
604972	675.6333333333333
637826	288.5799583333333
619260	123.26666666666667
660532	136.30296963630298
727262	135.8
866408	149.8
903772	70.66666666666667
840140	208.23333333333332
836874	125.43333333333334
893306	150.75062552126772
914276	140.80747414080747
847114	181.60967472894077
813718	94.53711426188491
801050	104.13793103448276
922280	582.5666666666667
893964	56.63333333333333
907586	113.24657991324658
92446	223.85696666666666
789884	63.9
83594	343.343
974410	474.76666666666665
928248	128.43333333333334
871794	183.33333333333334
806892	188.3653044203503
982724	114.16666666666667
805666	132.83333333333334
963970	135.2686019352686
938962	588.4904086738949
908360	162.36666666666667
942320	126.33333333333333
969766	64.97080900750625
971080	121.76666666666667
810960	269.76976976976977
749048	211.0
89256	91.0
861140	58.791666666666664
940976	143.3
808664	122.24
89744	115.24
935288	63.43333333333333
89412	85.0
759492	117.93333333333334
822208	120.33333333333333
762874	140.63333333333333
924674	197.26666666666668
845972	117.32
750264	110.54166666666667
793550	113.5
904526	173.76666666666668
884716	122.14345287739783
751294	108.13333333333334
847586	308.84217550884216
936876	84.93333333333334
746550	167.46666666666667
959706	61.79512846179513
800248	55.53333333333333
941752	113.52
802818	234.5
945390	136.23333333333332
916588	172.16666666666666
774744	112.34567901234568
952956	81.36666666666666
951092	309.6330275229358
791690	100.36666666666666
860960	164.13333333333333
958978	125.64
924712	100.03333333333333
998368	184.03333333333333
798812	126.6
996352	44.13333333333333
83470	83.16666666666667
85580	140.9
756618	288.76
924746	164.7
841348	138.75
773952	132.25
870748	68.52
765532	147.84
749948	111.04437771104438
908192	172.76666666666668
817890	132.63263263263264
836842	182.6
906654	142.125
983632	22.433333333333334
951090	145.0
749432	93.03333333333333
988524	351.1333333333333
964262	112.56666666666666
993294	173.04166666666666
800916	122.36666666666666
787618	139.6
844480	98.76666666666667
788372	149.06666666666666
991578	97.3973973973974
745514	183.9
790624	121.5
868884	349.06666666666666
794670	180.79166666666666
832282	146.125
854182	181.60967472894077
836680	101.86666666666666
813120	132.5
