Video_ID	showup	smile_duration	duration	smile_proportion
801050	1	435	16501	0.026362038664323375
802818	1	9648	33576	0.2873481057898499
805666	1	0	870	0.0
806892	1	0	8441	0.0
808664	1	1375	7150	0.19230769230769232
810960	1	145	43065	0.003367003367003367
813120	1	1890	18090	0.1044776119402985
813718	1	299	7176	0.041666666666666664
817890	1	2001	18618	0.10747663551401869
822208	1	540	11520	0.046875
832282	0			
83470	1	630	7920	0.07954545454545454
83594	1	0	5104	0.0
836680	1	1830	11910	0.15365239294710328
836842	1	1230	17610	0.06984667802385008
836874	1	990	12930	0.0765661252900232
840140	1	180	3930	0.04580152671755725
841348	1	288	19944	0.01444043321299639
844480	1	5310	12870	0.4125874125874126
845972	1	275	14500	0.01896551724137931
847114	1	69	1403	0.04918032786885246
847586	1	1624	45356	0.03580562659846547
854182	1	115	1587	0.07246376811594203
85580	1	8190	8190	1.0
860960	1	1740	18420	0.09446254071661238
861140	1	0	480	0.0
866408	1	20310	22470	0.9038718291054739
868884	0			
870748	1	0	375	0.0
871794	1	0	3180	0.0
884716	1	0	1748	0.0
89256	0			
893306	1	5198	8625	0.6026666666666667
893964	1	3030	8520	0.35563380281690143
89412	0			
89744	1	75	9975	0.007518796992481203
903772	1	390	1140	0.34210526315789475
904526	1	6120	15960	0.38345864661654133
906654	0			
907586	1	783	18589	0.0421216848673947
908192	1	780	4410	0.17687074829931973
908360	1	0	8190	0.0
914276	1	319	24418	0.013064133016627079
916588	1	3120	25170	0.12395709177592372
922280	0			
92446	1	754	35525	0.02122448979591837
924674	1	1170	3600	0.325
924712	1	390	1440	0.2708333333333333
924746	1	5100	19920	0.2560240963855422
928248	1	0	150	0.0
935288	1	0	1440	0.0
936876	1	60	10470	0.0057306590257879654
938962	1	8694	59018	0.14731098986749805
940976	1	2130	14700	0.14489795918367346
941752	1	1250	10525	0.1187648456057007
942320	1	5352	17256	0.3101529902642559
945390	1	450	11010	0.04087193460490463
951090	1	3750	8430	0.44483985765124556
951092	1	13915	27347	0.5088309503784693
952956	1	3270	5790	0.5647668393782384
958978	1	275	10450	0.02631578947368421
959706	1	1102	1102	1.0
963970	1	0	7163	0.0
964262	1	180	16080	0.011194029850746268
969766	1	4209	6969	0.6039603960396039
971080	1	150	16920	0.008865248226950355
974410	1	270	26820	0.010067114093959731
982724	1	2430	7380	0.32926829268292684
983632	1	540	3390	0.1592920353982301
988524	1	600	42720	0.014044943820224719
991578	0			
993294	1	0	4896	0.0
996352	1	0	780	0.0
998368	0			
