Id	Title	Blurb	Category_A	Category_B	Category_C	Language	Length_of_Video	Marked_Price	Rating	Reviews_Num	Selling_Price	Students_Num	Students_of_Tch_1	Name_of_Tch_1	Courses_of_Tch_1	Reviews_of_Tch_1	Rating_of_Tch_1	Url
660532	Creative Thinking Genius Vol. 1:  Unleash Your Creativity	How to Spark Your Creative Thinking - Quickly Generate Creative Ideas for Writing, Problem Solving & Business Creativity	Personal Development	Creativity	Creativity	English	1.5 hours	84.99	4.5588746	224	9.99	12556	88837	Ken Wells	23	8743	4.428407902054794	https://www.udemy.com/course/creativity-s/
530710	Signs, Wonders & Miracles - Healing and Deliverance Ministry	Ministry Training Institute. This course is a revelation of Divine Healing and Deliverance of demonic powers.	Personal Development	Religion & Spirituality	Spiritual Healing	English	8 hours	94.99	4.723499	224	10.99	1415	4958	Tom Scarrella	11	1503	4.7409205875	https://www.udemy.com/course/signs-wonders-miracles-ministry-training-institute/
840140	Resume Writing (CV) + LinkedIn Profile Optimization SEO 2021	Writing Your Resume (CV) & LinkedIn Profile Using SEO Techniques For Your Job Search - Get Recruiters to Pursue You!	Personal Development	Career Development	LinkedIn	English	1.5 hours	24.99	4.4679055	222	9.99	1681	11199	Lance Wills	3	676	4.017677700000001	https://www.udemy.com/course/resume-writing-linkedin-profile-seo-get-recruiters-to-pursue-you/
1523692	Personality Disorders:  Types and Treatments	Ten Personality Disorders and Therapies	Personal Development	Self Esteem & Confidence	Psychotherapy	English	1 hour	24.99	4.3144307	222	10.99	951	13274	Dr. J's Psychology	12	756	4.374592936206897	https://www.udemy.com/course/personality-disorders-do-you-have-one/
1324270	Declutter paper and paperwork (clutter, de-clutter)	Clear your paper clutter once and for all, find stuff, get things done, save time, feel calmer	Personal Development	Personal Productivity	Decluttering	English	1.5 hours	59.99	4.2898197	220	10.99	1454	2388	Rachel Papworth	6	473	4.470485266666667	https://www.udemy.com/course/declutterpaper/
343336	Productivity: Skyrocket Your Productivity the Agile Way!	Unleash the Power of Agile, Scrum, Kanban, and Lean! Be Agile, and Boost your Personal & Professional Productivity!	Personal Development	Personal Productivity	Agile	English	2.5 hours	84.99	3.8000891	219	9.99	2604	3200	Danilo Tambone, PMP, PSM I, PMI-ACP, ITIL, Agile Productivity Expert	1	219	3.8018851	https://www.udemy.com/course/skyrocket-your-productivity-the-agile-way/
983632	Goal Setting: Discovering Tools and Tips to Reach Your Goals	Giving you the tools you need to reach your goals by exploring goal setting, staying motivated, focused and consistent.	Personal Development	Other Personal Development	Goal Setting	English	4 hours	84.99	4.0492373	219	9.99	5189	5194	Miriam Lenoff M.S	1	219	4.0492373	https://www.udemy.com/course/goal-setting-course/
2422386	A taste of Aromatherapy	Natural, Holistic therapy for beginners	Personal Development	Career Development	Aromatherapy	English	1.5 hours	19.99	4.4574227	219	9.99	3704	17684	deborah casey	25	1483	4.233265876806084	https://www.udemy.com/course/a-taster-module-of-aromatherapy-and-essential-oils/
334902	Short story masterclass: learn from a prizewinning author!	Improve your creative writing; create, polish and publish short stories, all under the guidance of an acclaimed writer.	Personal Development	Creativity	Short Story Writing	English	2.5 hours	49.99	4.6592445	218	9.99	7682	12155	Nicola Valentine	2	432	4.7100527	https://www.udemy.com/course/short-story-workshop-learn-from-a-prizewinning-writer/
1870422	Certified Minitab Beginner: Graphical Tools (Accredited)	Certified Minitab Beginner (Accredited) | Master Graphical Tools with Minitab | Achieve Minitab Beginner Certification	Personal Development	Career Development	Minitab	English	2 hours	84.99	4.649743	220	9.99	903	72243	Advanced Innovation Group Pro Excellence (AIGPE)	43	22847	4.547809782732448	https://www.udemy.com/course/minitab-specialist-program-for-beginners/
845972	Lead High Performing Teams	Leading through motivation, trust and great communication	Personal Development	Leadership	Leadership	English	1 hour	19.99	4.0528345	217	9.99	2825	6466	Ross Blaikie	3	578	4.2640116	https://www.udemy.com/course/lead-high-performing-engineering-teams/
647506	The Cranial Relaxation Technique: Clear Anxiety Fast	Learn to Give Powerful 10 Minute Rebalancing Treatments on Yourself and Others	Personal Development	Stress Management	Stress Management	English	1.5 hours	49.99	4.94473	217	9.99	1369	45588	Michael Hetherington	19	3627	4.618140467403315	https://www.udemy.com/course/clear-anxiety-and-stress-patterns-in-less-than-10-minutes/
1258674	Master time: Live life on your terms and get most out of it	Become effective and efficient. Reduce boredom and meaninglessness. Create long-term vision, 5-year and 1-year goals.	Personal Development	Personal Productivity	Time Management	English	1 hour	84.99	4.3969407	216	9.99	2307	6204	Rohit Sethi	7	1659	3.9668087	https://www.udemy.com/course/master-time-live-life-on-your-terms-and-get-most-out-of-it/
294638	Body Language: Appear Confident and Poised When You Speak	Body Language for Speakers: Learn how to look comfortable, confident and relaxed in any presentation opportunity.	Personal Development	Influence	Body Language	English	1 hour	99.99	4.5297093	215	10.99	35628	1303235	TJ Walker	222	108030	4.438044855567149	https://www.udemy.com/course/body-language-for-speakers/
750264	(2021) Goal Setting Mastery: How To Get 10x Faster Results!	Goal Setting: Discover A Detailed Productivity Blueprint Of How To Turn Any Major Life Goal Into A Doable Daily Plan	Personal Development	Personal Transformation	Goal Setting	English	1 hour	84.99	4.392741	215	9.99	7855	169324	Silviu Marisk - Effective Learning Lab	16	20035	4.579647102469134	https://www.udemy.com/course/goal-setting-mastery/
492596	Discover 8 Learning Styles and Become a Super Student!	Turn Yourself into a Pro Student - Customize the learning experience to match your personal learning style!	Personal Development	Memory & Study Skills	Learning Strategies	English	32 mins	84.99	4.456399	215	9.99	6535	169324	Silviu Marisk - Effective Learning Lab	16	20035	4.579647102469134	https://www.udemy.com/course/eight-learning-styles/
1343832	Creative Writing: Creative Exercises For New Writing Ideas	30 Creative writing exercises. Writing to improve creative thinking. Write to make an income from your creative writing.	Personal Development	Creativity	Creative Writing	English	3 hours	99.99	4.0969996	216	10.99	6130	44793	Tatiana Ambrose	17	1502	4.23269845	https://www.udemy.com/course/creative-writing-workshop-exercises-to-boost-creativity/
836680	Novel bootcamp; imagine, plan and start writing that book!	Get started on your novel and learn creative writing techniques from a prize winning author and creative writing teacher	Personal Development	Creativity	Novel Writing	English	3 hours	49.99	4.761016	214	9.99	6889	12155	Nicola Valentine	2	432	4.7100527	https://www.udemy.com/course/novel-bootcamp-imagine-plan-and-start-writing-that-book/
1644918	Writing Your Fantasy Novel	Writing Fantasy: The Foundational Work You Need for Writing and Finishing Your Fantasy Novel	Personal Development	Creativity	Writing	English	3.5 hours	84.99	4.3482256	214	9.99	1553	13121	Jason Link	6	1296	4.574546768292684	https://www.udemy.com/course/writing-your-fantasy-novel/
2218098	Self Confidence & Self Esteem: Confidence Via Self-Awareness	Self-confidence & self-esteem boost with positive affirmations, self-awareness, assertiveness. Confidence & self esteem!	Personal Development	Self Esteem & Confidence	Self-Awareness	English	3 hours	19.99	3.9301784	213	9.99	30271	518291	Alex Genadinik	128	37520	4.458388899844762	https://www.udemy.com/course/more-confidence-and-self-esteem/
1186734	How to create your best Express Entry profile	Immigrate to Canada via the Express Entry system. Avoid typical mistakes, maximize your Express Entry score.	Personal Development	Other Personal Development	Immigration	English	1 hour	74.99	4.2607923	213	11.99	863	945	LP Group –	2	247	4.276591649999999	https://www.udemy.com/course/express-entry/
140786	Face Reading	Understand how other people think, and why they behave the way they do, without taking it personally. Communicate better	Personal Development	Other Personal Development	Face Reading	English	2 hours	109.99	4.7033873	213	11.99	3387	9019	Joy Phoenix	3	278	4.6956631	https://www.udemy.com/course/facereading/
4135128	Writing Winning Resume / CV for your Dream Job	Write a Resume that speaks directly to your target audience and line you up for that job you want to land!	Personal Development	Career Development	Resume and CV Writing	English	1.5 hours	24.99	4.183263	213	9.99	20550	35200	Upskill Labs	2	343	4.153171955172414	https://www.udemy.com/course/writing-winning-resume-cv-for-your-dream-job/
1012066	Under the Hood: How Cars Work	Important parts of a car explained in simple language, with rich, clear illustrations.	Personal Development	Other Personal Development	Car Repair	English	4 hours	99.99	3.8916783	212	11.99	4106	141047	Loony Corn	67	23698	4.274635353498672	https://www.udemy.com/course/how-cars-work/
1382886	The Complete Course on Leadership, Execution & Resilience	Understand leadership theories, master leadership skills & acquire expertise in global leadership	Personal Development	Leadership	Leadership	English	5.5 hours	99.99	4.321194	211	10.99	3246	102118	Leon Chaudhari	54	9417	4.178672913131313	https://www.udemy.com/course/the-complete-course-on-leadership-execution-resilience/
473944	Remote Influencing - Manifest Your Mind	Take your vision of success and allow it to manifest in reality using the techniques developed by the government.	Personal Development	Personal Transformation	Manifestation and Law of Attraction	English	1 hour	19.99	5.0	212	9.99	2863	17681	Stacey Tallitsch	16	4841	4.710151069503546	https://www.udemy.com/course/remote-influencing/
1312698	Psychology of Real, Sustainable Happiness and Beating Stress	How you can instantly improve your well-being and cope with unhappy events and even stress	Personal Development	Happiness	Happiness	English	33 mins	84.99	4.0782156	208	9.99	1732	5551	Andrew PM Tse	9	1214	4.021577511111111	https://www.udemy.com/course/habits-to-real-sustainable-happiness-and-beating-stress/
3264680	Master the Art of CV Building, Cover Letter & Job Interview	Street to The Corporate Life: Master the Art of Securing the Job You Truly Deserve using CV, IT, Interview & Psychology	Personal Development	Career Development	Resume and CV Writing	English	2 hours	84.99	4.626129	208	9.99	36719	40667	Muhammad Zeeshan	2	251	4.716161038461538	https://www.udemy.com/course/master-job-landing/
2746858	Singing Bowls for Sound Healing Layouts	Level 4: BLISSbowls? Sound Healing Methods for Dynamic Multiple Bowl Sessions	Personal Development	Personal Transformation	Sound Therapy	English	2 hours	84.99	4.89017	208	9.99	810	2469	Ann Martin	9	1495	4.702798307185629	https://www.udemy.com/course/singing-bowls-for-sound-healing-layouts/
1453247	Signature Analysis - Beginner to Advance	Learn 26 aspects of signature analysis	Personal Development	Other Personal Development	Handwriting Analysis	English	1.5 hours	84.99	4.7387757	207	9.99	1239	3700	Paresh P Chitnis	5	863	4.3119533	https://www.udemy.com/course/professional-signature-analysis-graphology/
3153902	The Complete Journaling Course: Build Self-Awareness Habits	Learn the Journaling Habit - Increase Self-awareness Improve Note-Taking Skills Avoid Procrastination Organize Your Life	Personal Development	Personal Transformation	Journaling	English	2.5 hours	84.99	4.5958643	207	9.99	33011	1302902	TJ Walker	222	108030	4.438044855567149	https://www.udemy.com/course/the-complete-journaling-course-build-self-awareness-habits/
545668	Introduction to Problem-Solving	Learn the essential problem-solving concepts and techniques	Personal Development	Stress Management	Problem Solving	English	1.5 hours	89.99	4.1303353	207	9.99	15917	275312	Sorin Dumitrascu	145	27169	4.114189867187498	https://www.udemy.com/course/introduction-to-problem-solving/
699030	Professional Crystal Children Practitioner Course	Learn about understanding, living and working with the Crystal Children of the New Golden Age of Aquarius	Personal Development	Religion & Spirituality	Spirituality	English	3.5 hours	94.99	4.435134	207	10.99	699	61409	Tania Magdalene	36	23325	4.67229292116592	https://www.udemy.com/course/crystal-children-foundation-level/
1255070	Succeeding in 20s: Avoid typical mistakes & emerge as winner	Overcome quarter-life crisis. Keep dreams alive. Find your identity. Make key decisions. Use time and energy effectively	Personal Development	Personal Transformation	Personal Transformation	English	2.5 hours	84.99	4.3061423	206	9.99	1281	6204	Rohit Sethi	7	1659	3.9668087	https://www.udemy.com/course/succeeding-in-20s-avoid-typical-mistakes-emerge-as-winner/
3539752	The Way Of Confidence	A No B.S. Guide	Personal Development	Self Esteem & Confidence	Confidence	English	33 mins	19.99	4.299305	206	9.99	1112	1112	Anghel Marty	1	206	4.299305	https://www.udemy.com/course/the-way-of-confidence/
793550	Career Training: Career Development	Career Training and Career Development	Personal Development	Career Development	Career Coaching	English	2 hours	84.99	4.0005693	206	9.99	828	170170	Libby Seery Founder of Renaissance Life Therapies	24	24503	4.362687795890412	https://www.udemy.com/course/create-your-dream-job-find-your-true-meaning/
1151232	Super Human Productivity: Become Ultra Productive	300 Page Course Book, More Than 70 HD Lectures, Free Biohacking Advice & 24/7 Free Support	Personal Development	Personal Productivity	Personal Productivity	English	7.5 hours	84.99	3.5807188	205	9.99	10738	102118	Leon Chaudhari	54	9417	4.178672913131313	https://www.udemy.com/course/super-human-productivity-become-ultra-productive/
935288	Quick Start to GTD	A practical guide to getting up and running with GTD	Personal Development	Personal Productivity	Personal Productivity	English	1.5 hours	19.99	4.212409	204	9.99	951	72108	Dan LeFebvre	13	18713	4.467005542893563	https://www.udemy.com/course/quick-start-to-gtd/
322500	Life Hack With Color Psychology: Increase Your Influence	Become a powerful visual communicator and more effectively sell your ideas, your message, and your products or services.	Personal Development	Influence	Visual Design	English	1.5 hours	84.99	4.5287504	204	9.99	7943	81282	Kristen Palana	20	3077	4.388299528888888	https://www.udemy.com/course/lifehacking-with-color-psychology/
732016	The MOST Extensive, Thorough Course on  Grief...and Healing	(Three Accredited Oxford Diplomas) 25 courses on Death, Grief, Healing NO Powerpoint slides! (6 hours) TWENTY workbook	Personal Development	Personal Transformation	Grief Healing	English	64.5 hours	109.99	4.2852125	204	11.99	3454	143556	Chris Sivewright	52	4142	4.418873027886057	https://www.udemy.com/course/deathcourse/
2645594	Practical Interview Secrets that will get you the Job	MBA?in?Artificial Intelligence Digital Marketing: Term 3.11 course on Job-Oriented Practical Interview Secrets	Personal Development	Career Development	Interviewing Skills	English	43 mins	19.99	4.285606	204	9.99	25055	768888	Srinidhi Ranganathan	117	19930	3.96753438877698	https://www.udemy.com/course/practical-interview-secrets-that-will-get-you-the-job/
1231042	The Ultimate Job Search Course	A job search course to help you build your resume, write a cover letter, and stand out to your dream jobs and companies	Personal Development	Career Development	Job Search	English	1 hour	84.99	4.348823	203	9.99	1099	1099	The Muse	1	203	4.3488054	https://www.udemy.com/course/the-ultimate-job-search-course/
1905156	Learn Neuroscience: How Your Brain Works in Six Lectures	Learn about the role of our brain in our personality, abilities, imagination, and consciousness. Beginners Neuroscience.	Personal Development	Other Personal Development	Neuroscience	English	1 hour	89.99	4.332064	204	9.99	2559	18786	Andre Klapper, PhD	10	2705	4.601889930970149	https://www.udemy.com/course/learn-neuroscience/
309066	Electronic Shorthand: Learn how to take digital notes	Learn how to take fast, accurate digital notes on a smartphone, tablet, or computer to improve work and study habits	Personal Development	Personal Productivity	Electronics	English	2 hours	39.99	4.060763	203	9.99	1873	11281	Michelle Campbell-Scott	3	309	4.054645177777778	https://www.udemy.com/course/digitalnotetaking/
1214850	How to speak confidently and clearly, face to face or online	For over 27 years I have been teaching people from all walks of life and of all ages to articulate well with expression	Personal Development	Other Personal Development	Communication Skills	English	2 hours	44.99	4.3262906	202	9.99	3621	7247	Serena Greenslade F.V.C.M. (Hons), A.N.E.A.	13	707	4.574497188073394	https://www.udemy.com/course/how-to-speak-clearly-and-confidently/
3738114	How To Awaken & Connect To Your Spiritual Higher Self	A Spiritual Journey Into Your Conscious Awareness, Allowing You To Live Your True Mindful Life With Clarity & Purpose.	Personal Development	Religion & Spirituality	Spirituality	English	3 hours	84.99	4.938607	202	9.99	1134	35234	Julian Jenkins	33	12669	4.793761240118871	https://www.udemy.com/course/how-to-awaken-connect-to-your-spiritual-higher-self/
3427574	The 60 Minute Masterclass on Writing Effective Resumes & CVs	A course loaded with all the tools and resources to make your Resume / CV	Personal Development	Career Development	Resume and CV Writing	English	1 hour	19.99	3.82019	202	9.99	14534	18747	Tanaya Acharekar- Mohe	2	259	3.63174995	https://www.udemy.com/course/the-60-minute-masterclass-on-writing-effective-resumes-cvs/
1258394	Unlock your passion to live a fulfilling and content life	Find your passion and fight for it. Get inspired. Be independent of other peoples’ opinions. Be a master at your gift.	Personal Development	Leadership	Find Your Passion	English	39 mins	84.99	3.5459306	201	9.99	1128	6204	Rohit Sethi	7	1659	3.9668087	https://www.udemy.com/course/unlock-your-passion-to-live-a-fulfilling-and-content-life/
2711092	How to make friends and create better social circles.	A guide for adults who are ready to improve their social life.	Personal Development	Other Personal Development	Personal Networking	English	3 hours	84.99	4.4694505	202	9.99	1336	19991	TJ Guttormsen	8	2440	4.67834048271605	https://www.udemy.com/course/how-to-make-friends/
1272256	Mental Productivity Challenge	Discover focus in your day-to-day work, whether that be in your career, at home or in any other niche of your	Personal Development	Personal Productivity	Personal Productivity	English	42 mins	19.99	4.0137486	200	19.99	7297	9073	Calvin Torra	2	217	4.2676673	https://www.udemy.com/course/free-mental-productivity-challenge/
605750	Job Interview Skills Training Course | Successful Interviews	Job Interview Skills Training to hit the ground running | Interview like a PRO and achieve success in your interviews	Personal Development	Career Development	Interviewing Skills	English	1 hour	84.99	4.6553354	199	9.99	6305	333040	Mauricio Rubio - Agile Guru & Founder of AgileKB | AgileLee & Ureducation	41	86029	4.365425922220831	https://www.udemy.com/course/10-steps-for-a-successful-interview-get-the-job/
2936844	The Shield : The Blueprints to Your Highest Vibration	The Tools, Practices, and Principles to Create And Protect Your Bliss from a Crazy World	Personal Development	Personal Transformation	Personal Productivity	English	4 hours	29.99	4.926691	199	9.99	1339	128029	James Seriph	5	18315	4.676566303691276	https://www.udemy.com/course/the-shield-the-blueprints-to-your-highest-vibration/
498506	I Will Help You Not To Be So Afraid & Fearful Anymore!	I will teach you how to defeat the Five Big Fears that will steal your success, cause you to fail, and make you afraid.	Personal Development	Personal Transformation	Fear	English	2 hours	19.99	4.390181	197	9.99	6455	23402	Stan Hustad	18	968	4.289759636842106	https://www.udemy.com/course/how-to-have-less-fear-and-more-power-in-your-life-and-work/
1518236	EFT Tapping 2 - EFT to Awaken Self Love and Self Acceptance	A peaceful world and life starts with you! Learn self-love techniques, self-acceptance and begin a journey of awakening.	Personal Development	Personal Transformation	EFT (Emotional FreedomTechnique)	English	1.5 hours	94.99	4.8547273	196	10.99	1786	35837	Cha~zay Sandhriel Ph.D.	21	4214	4.599450465439094	https://www.udemy.com/course/eft-2-emotional-freedom-technique/
3585602	Critical Thinking - An Upgrade For Your Mind	by leading popular philosopher and author Dr. Stephen Law	Personal Development	Career Development	Critical Thinking	English	2.5 hours	59.99	4.5449686	197	9.99	938	941	Stephen Law	1	197	4.522187	https://www.udemy.com/course/critical-thinking-p/
2549401	Do you want to raise happy children? Parent the Danish way	This is an excellent method, if you find parenting difficult or feel overwhelmed by the pressures of being a parent	Personal Development	Parenting & Relationships	Parenting	English	5.5 hours	29.99	4.7408414	196	9.99	1296	1296	Iben Sandahl	1	196	4.7408414	https://www.udemy.com/course/do-you-want-to-raise-happy-children-parent-the-danish-way/
1125328	SuperThinker | A Way to Better Thinking	Improve Learning Strategies, Communication, Reasoning, Decision Making, and Creative and Innovative Thinking	Personal Development	Creativity	Creativity	English	3 hours	84.99	4.556934	195	9.99	8009	27412	Rajiv Narang	4	2847	4.444859684033614	https://www.udemy.com/course/creativity-improve/
2138160	Chakras Ascension Codes : Part 1	Learn powerful DNA activation codes to purify and activate your 7 main chakras	Personal Development	Personal Transformation	Meditation	English	1 hour	39.99	4.9868937	195	9.99	890	6802	Demian Haye Magic Vibrations Healing	19	2757	4.897793478057554	https://www.udemy.com/course/chakras-ascension-codes-part-1/
2639196	How to Become a Senior Developer - Beyond coding skills	The path to becoming a senior developer is clear, with these easily applicable lessons on mastering your craft	Personal Development	Career Development	Career Development	English	2.5 hours	84.99	4.6603374	197	9.99	8217	8218	Oren Abbou	1	197	4.6603374	https://www.udemy.com/course/junior-to-senior-software-developer/
1015186	Jewelry Making For Beginners: Alcohol Ink Pendant Necklace	Create Fun, Crafty, wearable jewelry Art using Alcohol Ink to create a one of a kind Pendant	Personal Development	Creativity	Jewelry Design	English	1.5 hours	39.99	4.1490192	195	9.99	1127	13497	Kellie Chasse	41	2474	4.572437139481268	https://www.udemy.com/course/jewelry-making-for-beginners-alcohol-ink-pendant-necklace/
893964	Never Forget Anything!	How to be crazy organized with Evernote	Personal Development	Personal Productivity	Evernote	English	1 hour	19.99	4.3595414	194	9.99	4997	4997	Jorge Rico	1	194	4.3595414	https://www.udemy.com/course/never-forget-anything/
535336	Get Noticed! 3 Steps To Create A Personal Branding Statement	Learn How To Create and Deliver An Attention-getting Personal Branding Statement In 3 Easy Steps	Personal Development	Career Development	Personal Branding	English	36 mins	19.99	4.051724	194	9.99	7189	7219	Jay Forte	2	196	4.074062616666667	https://www.udemy.com/course/get-noticed-3-steps-to-create-a-personal-branding-statement/
1362338	Make New Friends: Boost Your Communication & Social Skills	Make New Friends. Boost Your Social Skills & Social Confidence. Self-Esteem. Communication Skills. Charisma. Social Life	Personal Development	Self Esteem & Confidence	Social Skills	English	2 hours	99.99	4.456388	194	10.99	9815	170171	Alain W.	18	7973	4.320545431676138	https://www.udemy.com/course/double-your-social-skills-make-new-friends/
813718	Mindfulness for Anxiety	A practical introduction to mindfulness, designed to reduce anxiety and build a calmer, happier life	Personal Development	Personal Productivity	Mindfulness	English	2 hours	29.99	4.580738	194	9.99	3732	3786	Katie Sheen	1	194	4.1012165	https://www.udemy.com/course/mindfulness-for-anxiety/
342720	Voice Training: You Can Speak With Confidence	You can speak with confidence and authority. Your voice does not have to undercut your message. Get Voice Training Now	Personal Development	Other Personal Development	Confidence	English	1 hour	84.99	4.112312	192	9.99	11138	1303235	TJ Walker	222	108030	4.438044855567149	https://www.udemy.com/course/how-to-improve-your-voice/
2415220	The Ultimate Law of Attraction Guide	Based on Marc Wynn's proven method of Law of Attraction, contains THE BIG SECRET to attracting everything you desire	Personal Development	Personal Transformation	Manifestation and Law of Attraction	English	2 hours	84.99	4.874527	193	9.99	3300	12745	Marc Wynn	9	1205	4.817631622047244	https://www.udemy.com/course/the-ultimate-law-of-attraction-guide/
2069393	Effective Communication Skills: Be a Better Communicator	Understand how to communicate well, to ask questions and listen, be effective, overcome problems and get great outcomes	Personal Development	Personal Transformation	Communication Skills	English	2 hours	19.99	4.0350394	191	9.99	3181	14977	ZandaX Training	22	1013	4.17155115	https://www.udemy.com/course/effective-essential-communication-skills/
3657354	The Definitive Guide: Psychic Spiritual Pendulum Channeling	Learn channeling with your psychic spiritual pendulum, enabling you to heal and get the answers to live a happy life x	Personal Development	Religion & Spirituality	Spirituality	English	2 hours	59.99	4.8820596	191	9.99	698	35218	Julian Jenkins	33	12669	4.793761240118871	https://www.udemy.com/course/the-definitive-guide-to-psychic-spiritual-pendulum/
1512764	Public Speaking Mastery	Ultimate Guide To Turning Your Shyness To Boldness And Present Better	Personal Development	Leadership	Public Speaking	English	2 hours	19.99	4.467538	190	9.99	6379	12403	Lekan Ahmed	2	477	4.645928700000001	https://www.udemy.com/course/public-speaking-mastery-t/
3330096	Stress Management: A True Pathway To Your Best Life	Amazing Stress Management Through Simple Mindfulness Practice, Move Away From Anxiety & Stress & Into Your Best Life.	Personal Development	Stress Management	Stress Management	English	2.5 hours	84.99	4.660674	190	9.99	7240	35234	Julian Jenkins	33	12669	4.793761240118871	https://www.udemy.com/course/stress-anxiety-reduction-through-mindfulness-practice/
3763034	Understand Cults: The Basics	A foundational course to understanding brainwashing, thought reform, mind control, and undue influence	Personal Development	Other Personal Development	Social Psychology	English	3.5 hours	24.99	4.742156	191	9.99	614	614	Steven Hassan, PhD	1	191	4.742191	https://www.udemy.com/course/understand-cults-the-basics/
613512	YOUR SPEAKING VOICE: Hidden Keys to Influence & Confidence	Voice Training to Be a More Confident and Influential Speaker	Personal Development	Personal Transformation	Public Speaking	English	2 hours	69.99	4.060781	189	9.99	2254	4643	Ramesha Nani	4	490	4.460006225	https://www.udemy.com/course/conscious-communication/
637826	Manifesting Magic Online Course	Reach your Highest Potential as your Re-Design life under your own terms. Learn to Manifest your dreams into reality.	Personal Development	Personal Transformation	Manifestation and Law of Attraction	English	2.5 hours	19.99	4.166895	189	9.99	4439	4448	Katie McLaughlin	3	190	4.060687000000001	https://www.udemy.com/course/manifesting-magic-online-course/
1776974	Handwriting: Improve Your Handwriting Fast: Print & Cursive	Handwriting exercises to write in neat print & cursive handwriting. Make an extra income from your neat handwriting now!	Personal Development	Personal Transformation	Handwriting	English	2.5 hours	99.99	4.380954	189	10.99	4895	44793	Tatiana Ambrose	17	1502	4.23269845	https://www.udemy.com/course/improve-your-handwriting-penmanship-exercises/
4034744	Chess for Beginners - Learn Chess Strategy From Scratch	Learn Must-know Chess Tactics Throughout Chess Openings, Middlegame, and Endgame	Personal Development	Creativity	Chess	English	5.5 hours	84.99	4.680569	189	9.99	10782	55076	Shervin House	6	1023	4.5341492185	https://www.udemy.com/course/chess-course/
1532412	How to have a positive impact on people	Making a difference	Personal Development	Influence	Influence Skills	English	1 hour	24.99	4.3180876	187	9.99	7147	17628	Dr Neil Thompson	24	621	4.38052787631579	https://www.udemy.com/course/making-a-difference/
650424	Overcome Writer's Block & Write With Confidence	The Psychology of Writing Confidently, Writing Successfully, Writing Happily, and Overcoming Perfectionism	Personal Development	Creativity	Writing	English	2.5 hours	34.99	4.6509643	187	9.99	1134	18929	Dave Fox	6	3417	4.526509443055556	https://www.udemy.com/course/writers-therapy-1-overcome-writers-block/
3505128	How to get a job in IT	What they don't teach you in school but probably should	Personal Development	Career Development	Interviewing Skills	English	5.5 hours	24.99	4.641193	187	9.99	32186	202813	Bryan Cairns	17	12878	4.481978801242828	https://www.udemy.com/course/how-to-get-a-job-in-it/
475634	Working with Aggressive People	Manage with success verbal assailants, dirty diggers, hotheads, knowledge wardens, unresponsive aggressors and wafflers	Personal Development	Personal Productivity	Management Skills	English	1.5 hours	89.99	4.1343784	187	9.99	9042	275312	Sorin Dumitrascu	145	27169	4.114189867187498	https://www.udemy.com/course/working-with-aggressive-people/
903772	Dress to Kill: A Men's Primer on Style and Fashion	How to be the Best Dressed Man in the Room	Personal Development	Personal Transformation	Fashion	English	42 mins	19.99	4.594341	186	9.99	1209	1209	Pablo Rosario	1	186	4.593463	https://www.udemy.com/course/dresstokill/
460278	Executive, Life Coach, Career, Or Business Coaching Success	Start a business coaching or mentoring career. Become a business coach, life coach, or career coach & do what you love	Personal Development	Career Development	Coaching and Consulting Business	English	3.5 hours	34.99	4.3456664	187	9.99	8353	518161	Alex Genadinik	128	37520	4.459735794197341	https://www.udemy.com/course/coaching/
3576655	Certified: The Definitive Guide To Intuitive Rune Reading	Divination learn the ancient art of Rune Reading with an intuitive Psychic Mediumship Channeling Twist	Personal Development	Religion & Spirituality	Divination	English	2 hours	84.99	4.875024	188	9.99	895	35218	Julian Jenkins	33	12669	4.793761240118871	https://www.udemy.com/course/certified-the-definitive-guide-to-intuitive-rune-reading/
1796858	Color Therapy: Explore Color Therapy Fundamentals	Use Color Therapy for a Self-Healing Exploration & strong positive effects in your life through Color Therapy	Personal Development	Personal Transformation	Color Therapy	English	3 hours	94.99	4.44873	185	10.99	485	11706	Ali Haider	26	1740	4.034887011538462	https://www.udemy.com/course/color-and-light-therapy-fundamentals/
717046	How To Block and Repel A Manipulator's Tactics	Learn EXACTLY what to say and do using these POWERFUL techniques.	Personal Development	Personal Transformation	Social Psychology	English	3.5 hours	89.99	4.7672305	185	9.99	2149	12078	Joe Fedison	4	651	4.0929704	https://www.udemy.com/course/how-to-stop-manipulators-and-narcissists/
2785188	Public Speaking Complete Presentation Skills Masterclass A-Z	Learn the public speaking and Presentation Skills to giving a master presentation 2020 | Step by Step	Personal Development	Influence	Public Speaking	English	1.5 hours	84.99	3.7522392	184	9.99	14003	24327	Mounir Boutaib	11	363	3.633323237362637	https://www.udemy.com/course/public-speaking-complete-presentation-skills-masterclass-a-z/
3530976	How to Give Career Readings and Life Purpose Readings	Spiritual Guidance for Careers & Life Purpose - Intermediate Level Course for Tarot and Oracle Cards	Personal Development	Religion & Spirituality	Life Purpose	English	9 hours	84.99	4.8912454	184	9.99	1562	58662	Sal Jade	10	19564	4.752574838226602	https://www.udemy.com/course/career-readings/
4229850	How to BEAT Procrastination and MASTER Self-Discipline	Learn to stop procrastination and master self-discipline with daily habits, productivity hacks and mindset strategies.	Personal Development	Personal Productivity	Procrastination	English	2 hours	19.99	4.6482067	186	9.99	5509	7263	Mike Elon	2	417	4.64044306684492	https://www.udemy.com/course/how-to-beat-procrastination/
